business_name,category,address,city,province_state,postal_code,phone,country,source,date_scraped,region,sub_region,cities,naics_code,tax_id,employee_count,status,lead_score,enriched_date
Corregidora Construcción S. de R.L.,Construcción,1440 Hidalgo,Querétaro,Querétaro,76223,442-266-9146,México,Registro Público de Querétaro,2026-05-07T20:56:56.260180,Mexico,Querétaro,Querétaro,,NFZ353844AA,1-10,Activo,85,2026-05-07T20:59:03.794243
Bicentenario Alimentos Industrial,Alimentos,1707 Constituyentes,Querétaro,Querétaro,76277,442-298-2070,México,Registro Público de Querétaro,2026-05-07T20:56:56.260188,Mexico,Querétaro,Querétaro,,GWI515817PV,11-50,Activo,100,2026-05-07T20:59:03.794250
Bicentenario Aeronáutica S.A. de C.V.,Aeronáutica,1426 Zaragoza,Querétaro,Querétaro,76498,442-396-9569,México,Registro Público de Querétaro,2026-05-07T20:56:56.260197,Mexico,Querétaro,Querétaro,,JPZ879709OW,11-50,Activo,85,2026-05-07T20:59:03.794259
San Pablo Construcción Tecnológico,Construcción,444 Juriquilla,Querétaro,Querétaro,76200,442-942-3484,México,Registro Público de Querétaro,2026-05-07T20:56:56.260210,Mexico,Querétaro,Querétaro,,TLR116480QN,200+,Activo,85,2026-05-07T20:59:03.794272
Santiago Comercio Servicios,Comercio,931 Corregidora,Querétaro,Querétaro,76817,442-406-8770,México,Registro Público de Querétaro,2026-05-07T20:56:56.260220,Mexico,Querétaro,Querétaro,,VPY914384KF,1-10,Activo,100,2026-05-07T20:59:03.794279
Querétaro Alimentos Tecnológico,Alimentos,1746 Juriquilla,Querétaro,Querétaro,76236,442-107-5680,México,Registro Público de Querétaro,2026-05-07T20:56:56.260229,Mexico,Querétaro,Querétaro,,MPS598097QG,200+,Activo,100,2026-05-07T20:59:03.794290
Bicentenario Servicios S.A. de C.V.,Servicios,1370 Bernal,Querétaro,Querétaro,76041,442-254-3152,México,Registro Público de Querétaro,2026-05-07T20:56:56.260240,Mexico,Querétaro,Querétaro,,QQV444803VH,200+,Activo,85,2026-05-07T20:59:03.794301
Juriquilla Logística S.A. de C.V.,Logística,1614 Constituyentes,Querétaro,Querétaro,76865,442-486-7439,México,Registro Público de Querétaro,2026-05-07T20:56:56.260246,Mexico,Querétaro,Querétaro,,KTA183935OR,11-50,Activo,85,2026-05-07T20:59:03.794310
Juriquilla Turismo S.A. de C.V.,Turismo,1142 Zaragoza,Querétaro,Querétaro,76318,442-650-9355,México,Registro Público de Querétaro,2026-05-07T20:56:56.260252,Mexico,Querétaro,Querétaro,,QNN864589JX,51-200,Activo,100,2026-05-07T20:59:03.794318
Juriquilla Alimentos Tecnológico,Alimentos,236 Constituyentes,Querétaro,Querétaro,76881,442-897-6570,México,Registro Público de Querétaro,2026-05-07T20:56:56.260258,Mexico,Querétaro,Querétaro,,EHS745741EH,1-10,Activo,100,2026-05-07T20:59:03.794326
El Marqués Aeronáutica S. de R.L.,Aeronáutica,883 Corregidora,Querétaro,Querétaro,76174,442-241-1885,México,Registro Público de Querétaro,2026-05-07T20:56:56.260264,Mexico,Querétaro,Querétaro,,AOV174418KS,200+,Activo,85,2026-05-07T20:59:03.794334
Corregidora Turismo Aeroespacial,Turismo,1911 Pasteur,Querétaro,Querétaro,76242,442-619-1943,México,Registro Público de Querétaro,2026-05-07T20:56:56.260270,Mexico,Querétaro,Querétaro,,VJS905931GS,51-200,Activo,100,2026-05-07T20:59:03.794342
Santiago Comercio Industrial,Comercio,1469 Corregidora,Querétaro,Querétaro,76366,442-326-6033,México,Registro Público de Querétaro,2026-05-07T20:56:56.260276,Mexico,Querétaro,Querétaro,,ISC899930EF,200+,Activo,100,2026-05-07T20:59:03.794353
Corregidora Servicios Servicios,Servicios,82 Universidad,Querétaro,Querétaro,76956,442-243-3213,México,Registro Público de Querétaro,2026-05-07T20:56:56.260282,Mexico,Querétaro,Querétaro,,NCU980974GL,1-10,Activo,85,2026-05-07T20:59:03.794361
Juriquilla Química S. de R.L.,Química,401 Hidalgo,Querétaro,Querétaro,76079,442-981-2829,México,Registro Público de Querétaro,2026-05-07T20:56:56.260288,Mexico,Querétaro,Querétaro,,YXM202274QT,200+,Activo,85,2026-05-07T20:59:03.794373
El Marqués Aeronáutica Industrial,Aeronáutica,25 Paseo,Querétaro,Querétaro,76203,442-190-6323,México,Registro Público de Querétaro,2026-05-07T20:56:56.260294,Mexico,Querétaro,Querétaro,,XHD585060PK,51-200,Activo,85,2026-05-07T20:59:03.794388
Querétaro Aeronáutica Industrial,Aeronáutica,653 Hidalgo,Querétaro,Querétaro,76154,442-857-8095,México,Registro Público de Querétaro,2026-05-07T20:56:56.260303,Mexico,Querétaro,Querétaro,,AVD598194FP,200+,Activo,85,2026-05-07T20:59:03.794419
Querétaro Tecnología S.A. de C.V.,Tecnología,493 Hidalgo,Querétaro,Querétaro,76068,442-213-8969,México,Registro Público de Querétaro,2026-05-07T20:56:56.260309,Mexico,Querétaro,Querétaro,,WKK827436OC,200+,Activo,85,2026-05-07T20:59:03.794431
Santiago Logística S. de R.L.,Logística,1711 Zaragoza,Querétaro,Querétaro,76285,442-255-7682,México,Registro Público de Querétaro,2026-05-07T20:56:56.260315,Mexico,Querétaro,Querétaro,,CWD590989UK,200+,Activo,85,2026-05-07T20:59:03.794440
Corregidora Servicios Servicios,Servicios,116 Universidad,Querétaro,Querétaro,76406,442-197-6795,México,Registro Público de Querétaro,2026-05-07T20:56:56.260321,Mexico,Querétaro,Querétaro,,LGX998853YK,1-10,Activo,85,2026-05-07T20:59:03.794448
Santiago Automotriz Industrial,Automotriz,1690 Paseo,Querétaro,Querétaro,76939,442-715-2158,México,Registro Público de Querétaro,2026-05-07T20:56:56.260327,Mexico,Querétaro,Querétaro,,ERD940938HC,1-10,Activo,85,2026-05-07T20:59:03.794456
Bicentenario Tecnología Aeroespacial,Tecnología,938 Universidad,Querétaro,Querétaro,76961,442-168-6250,México,Registro Público de Querétaro,2026-05-07T20:56:56.260333,Mexico,Querétaro,Querétaro,,VIY323803ID,200+,Activo,85,2026-05-07T20:59:03.794465
Centro Sur Química Aeroespacial,Química,332 Zaragoza,Querétaro,Querétaro,76033,442-903-9339,México,Registro Público de Querétaro,2026-05-07T20:56:56.260342,Mexico,Querétaro,Querétaro,,DIZ102877GH,51-200,Activo,85,2026-05-07T20:59:03.794473
San Pablo Comercio Tecnológico,Comercio,1100 Universidad,Querétaro,Querétaro,76606,442-195-5109,México,Registro Público de Querétaro,2026-05-07T20:56:56.260347,Mexico,Querétaro,Querétaro,,WVB738753OY,200+,Activo,100,2026-05-07T20:59:03.794480
Querétaro Logística Servicios,Logística,371 Pasteur,Querétaro,Querétaro,76822,442-854-7201,México,Registro Público de Querétaro,2026-05-07T20:56:56.260353,Mexico,Querétaro,Querétaro,,WNU853855VV,200+,Activo,85,2026-05-07T20:59:03.794491
Centro Sur Química S.A. de C.V.,Química,995 Hidalgo,Querétaro,Querétaro,76529,442-182-6460,México,Registro Público de Querétaro,2026-05-07T20:56:56.260359,Mexico,Querétaro,Querétaro,,NSW409145JP,1-10,Activo,85,2026-05-07T20:59:03.794499
Corregidora Construcción Servicios,Construcción,1066 Corregidora,Querétaro,Querétaro,76629,442-402-1386,México,Registro Público de Querétaro,2026-05-07T20:56:56.260368,Mexico,Querétaro,Querétaro,,ROT352648EP,200+,Activo,85,2026-05-07T20:59:03.794510
Centro Sur Alimentos Tecnológico,Alimentos,1839 Bernal,Querétaro,Querétaro,76868,442-369-1765,México,Registro Público de Querétaro,2026-05-07T20:56:56.260374,Mexico,Querétaro,Querétaro,,XQZ151429DA,11-50,Activo,100,2026-05-07T20:59:03.794517
San Pablo Alimentos Servicios,Alimentos,794 Paseo,Querétaro,Querétaro,76661,442-671-1110,México,Registro Público de Querétaro,2026-05-07T20:56:56.260379,Mexico,Querétaro,Querétaro,,HZA629815CM,1-10,Activo,100,2026-05-07T20:59:03.794529
El Marqués Logística Tecnológico,Logística,891 Paseo,Querétaro,Querétaro,76587,442-674-5843,México,Registro Público de Querétaro,2026-05-07T20:56:56.260385,Mexico,Querétaro,Querétaro,,NGE717709LG,51-200,Activo,85,2026-05-07T20:59:03.794544
Juriquilla Tecnología S. de R.L.,Tecnología,1372 Tecnológico,Querétaro,Querétaro,76637,442-313-6324,México,Registro Público de Querétaro,2026-05-07T20:56:56.260390,Mexico,Querétaro,Querétaro,,YVD275201NE,200+,Activo,85,2026-05-07T20:59:03.794556
Corregidora Construcción Aeroespacial,Construcción,284 Universidad,Querétaro,Querétaro,76208,442-704-7972,México,Registro Público de Querétaro,2026-05-07T20:56:56.260413,Mexico,Querétaro,Querétaro,,ZCW399142UD,1-10,Activo,85,2026-05-07T20:59:03.794564
El Marqués Logística Tecnológico,Logística,762 Corregidora,Querétaro,Querétaro,76953,442-783-9293,México,Registro Público de Querétaro,2026-05-07T20:56:56.260419,Mexico,Querétaro,Querétaro,,ILU450414ZN,1-10,Activo,85,2026-05-07T20:59:03.794572
El Marqués Aeronáutica Industrial,Aeronáutica,231 Tecnológico,Querétaro,Querétaro,76433,442-322-9397,México,Registro Público de Querétaro,2026-05-07T20:56:56.260425,Mexico,Querétaro,Querétaro,,XXU981545WJ,11-50,Activo,85,2026-05-07T20:59:03.794603
Santiago Alimentos Aeroespacial,Alimentos,1297 Zaragoza,Querétaro,Querétaro,76544,442-288-5084,México,Registro Público de Querétaro,2026-05-07T20:56:56.260431,Mexico,Querétaro,Querétaro,,KXJ557421DM,51-200,Activo,100,2026-05-07T20:59:03.794615
Juriquilla Construcción S.A. de C.V.,Construcción,42 Hidalgo,Querétaro,Querétaro,76777,442-368-8247,México,Registro Público de Querétaro,2026-05-07T20:56:56.260436,Mexico,Querétaro,Querétaro,,KQM474287NB,200+,Activo,85,2026-05-07T20:59:03.794631
El Marqués Servicios Industrial,Servicios,513 Juriquilla,Querétaro,Querétaro,76183,442-825-5824,México,Registro Público de Querétaro,2026-05-07T20:56:56.260445,Mexico,Querétaro,Querétaro,,KKD853795NF,51-200,Activo,85,2026-05-07T20:59:03.794643
Querétaro Aeronáutica Tecnológico,Aeronáutica,1268 Corregidora,Querétaro,Querétaro,76212,442-890-3023,México,Registro Público de Querétaro,2026-05-07T20:56:56.260451,Mexico,Querétaro,Querétaro,,OPI254958QI,200+,Activo,85,2026-05-07T20:59:03.794652
San Pablo Química S. de R.L.,Química,515 Universidad,Querétaro,Querétaro,76499,442-786-4475,México,Registro Público de Querétaro,2026-05-07T20:56:56.260460,Mexico,Querétaro,Querétaro,,CJK605821US,1-10,Activo,85,2026-05-07T20:59:03.794663
El Marqués Servicios Servicios,Servicios,1721 Tecnológico,Querétaro,Querétaro,76483,442-742-5070,México,Registro Público de Querétaro,2026-05-07T20:56:56.260466,Mexico,Querétaro,Querétaro,,MKV660854CI,200+,Activo,85,2026-05-07T20:59:03.794669
San Pablo Química Servicios,Química,1819 Universidad,Querétaro,Querétaro,76363,442-801-9783,México,Registro Público de Querétaro,2026-05-07T20:56:56.260475,Mexico,Querétaro,Querétaro,,UDR713790JD,51-200,Activo,85,2026-05-07T20:59:03.794680
El Marqués Alimentos Servicios,Alimentos,1915 Paseo,Querétaro,Querétaro,76689,442-111-1979,México,Registro Público de Querétaro,2026-05-07T20:56:56.260481,Mexico,Querétaro,Querétaro,,YUI394923PK,11-50,Activo,100,2026-05-07T20:59:03.794690
Centro Sur Química S.A. de C.V.,Química,1215 Corregidora,Querétaro,Querétaro,76327,442-428-9058,México,Registro Público de Querétaro,2026-05-07T20:56:56.260487,Mexico,Querétaro,Querétaro,,DON464602MH,200+,Activo,85,2026-05-07T20:59:03.794698
Corregidora Construcción Aeroespacial,Construcción,959 Tecnológico,Querétaro,Querétaro,76963,442-650-5487,México,Registro Público de Querétaro,2026-05-07T20:56:56.260493,Mexico,Querétaro,Querétaro,,UDE198274KX,51-200,Activo,85,2026-05-07T20:59:03.794707
Centro Sur Logística Aeroespacial,Logística,980 Pasteur,Querétaro,Querétaro,76376,442-247-6198,México,Registro Público de Querétaro,2026-05-07T20:56:56.260499,Mexico,Querétaro,Querétaro,,IQD771262UM,11-50,Activo,85,2026-05-07T20:59:03.794715
San Pablo Construcción S. de R.L.,Construcción,1034 Corregidora,Querétaro,Querétaro,76429,442-361-2209,México,Registro Público de Querétaro,2026-05-07T20:56:56.260505,Mexico,Querétaro,Querétaro,,ZWQ359072PJ,51-200,Activo,85,2026-05-07T20:59:03.794726
Bicentenario Turismo Tecnológico,Turismo,1959 Zaragoza,Querétaro,Querétaro,76253,442-275-3978,México,Registro Público de Querétaro,2026-05-07T20:56:56.260514,Mexico,Querétaro,Querétaro,,NLX610185UZ,51-200,Activo,100,2026-05-07T20:59:03.794737
Santiago Logística Tecnológico,Logística,1407 Hidalgo,Querétaro,Querétaro,76002,442-895-8559,México,Registro Público de Querétaro,2026-05-07T20:56:56.260520,Mexico,Querétaro,Querétaro,,OIC433734HB,51-200,Activo,85,2026-05-07T20:59:03.794748
Bicentenario Tecnología Servicios,Tecnología,788 Bernal,Querétaro,Querétaro,76542,442-839-2678,México,Registro Público de Querétaro,2026-05-07T20:56:56.260526,Mexico,Querétaro,Querétaro,,KNM731392VY,200+,Activo,85,2026-05-07T20:59:03.794763
Winnipeg Agriculture Services,Agriculture,2836 Broadway Ave,Winnipeg,Manitoba,R2C 7B7,204-252-3166,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197323,Canada,Manitoba,Winnipeg,31054,,51-200,Active,85,2026-05-07T20:59:03.794864
Prairie Construction Ltd,Construction,2068 Ellice Ave,Winnipeg,Manitoba,R3C 1C2,204-493-1735,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197334,Canada,Manitoba,Winnipeg,91540,,1-10,Active,85,2026-05-07T20:59:03.794875
Peg Manufacturing Group,Manufacturing,3013 Corydon Ave,Winnipeg,Manitoba,R2C 3F5,204-265-3433,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197344,Canada,Manitoba,Winnipeg,16592,,1-10,Active,85,2026-05-07T20:59:03.794883
Peg Technology Corp,Technology,2271 Ellice Ave,Winnipeg,Manitoba,R3C 3T3,204-526-4708,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197353,Canada,Manitoba,Winnipeg,82146,,200+,Active,85,2026-05-07T20:59:03.794896
Winnipeg Transportation Inc,Transportation,308 Main Ave,Winnipeg,Manitoba,R3C 1K5,204-888-4592,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197359,Canada,Manitoba,Winnipeg,86434,,11-50,Active,85,2026-05-07T20:59:03.794904
Manitoba Technology Group,Technology,1832 Main Ave,Winnipeg,Manitoba,R2C 5S8,204-836-6604,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197365,Canada,Manitoba,Winnipeg,89041,,51-200,Active,85,2026-05-07T20:59:03.794911
Peg Retail Enterprises,Retail,389 Osborne Ave,Winnipeg,Manitoba,R2C 1M9,204-745-3714,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197371,Canada,Manitoba,Winnipeg,20131,,200+,Active,100,2026-05-07T20:59:03.794917
Peg Healthcare Enterprises,Healthcare,1389 Corydon Ave,Winnipeg,Manitoba,R2C 6X4,204-832-1677,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197376,Canada,Manitoba,Winnipeg,38535,,1-10,Active,85,2026-05-07T20:59:03.794929
Prairie Technology Corp,Technology,2241 Broadway Ave,Winnipeg,Manitoba,R3C 8U7,204-787-6726,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197382,Canada,Manitoba,Winnipeg,84030,,11-50,Active,85,2026-05-07T20:59:03.794935
Winnipeg Agriculture Services,Agriculture,429 Corydon Ave,Winnipeg,Manitoba,R2C 9R3,204-907-3965,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197388,Canada,Manitoba,Winnipeg,97883,,200+,Active,85,2026-05-07T20:59:03.794946
Manitoba Healthcare Enterprises,Healthcare,3965 Corydon Ave,Winnipeg,Manitoba,R3C 4P5,204-461-5335,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197393,Canada,Manitoba,Winnipeg,63517,,11-50,Active,85,2026-05-07T20:59:03.794965
Peg Transportation Ltd,Transportation,2402 Graham Ave,Winnipeg,Manitoba,R2C 7L6,204-448-7455,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197398,Canada,Manitoba,Winnipeg,21481,,1-10,Active,85,2026-05-07T20:59:03.794972
Prairie Professional Services Enterprises,Professional Services,3832 Osborne Ave,Winnipeg,Manitoba,R2C 8C1,204-518-3970,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197429,Canada,Manitoba,Winnipeg,65716,,200+,Active,85,2026-05-07T20:59:03.794983
Red River Agriculture Corp,Agriculture,2511 Broadway Ave,Winnipeg,Manitoba,R2C 8R6,204-870-3845,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197435,Canada,Manitoba,Winnipeg,40765,,51-200,Active,85,2026-05-07T20:59:03.794993
Winnipeg Agriculture Group,Agriculture,446 Broadway Ave,Winnipeg,Manitoba,R2C 4H6,204-533-6264,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197440,Canada,Manitoba,Winnipeg,55902,,11-50,Active,85,2026-05-07T20:59:03.795001
Winnipeg Professional Services Ltd,Professional Services,3879 Broadway Ave,Winnipeg,Manitoba,R2C 7S9,204-693-5730,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197445,Canada,Manitoba,Winnipeg,95320,,1-10,Active,85,2026-05-07T20:59:03.795017
Winnipeg Real Estate Inc,Real Estate,232 Ellice Ave,Winnipeg,Manitoba,R3C 7Q9,204-631-7589,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197450,Canada,Manitoba,Winnipeg,82816,,11-50,Active,85,2026-05-07T20:59:03.795024
Winnipeg Healthcare Ltd,Healthcare,2068 Graham Ave,Winnipeg,Manitoba,R2C 8D6,204-302-4881,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197455,Canada,Manitoba,Winnipeg,35027,,1-10,Active,85,2026-05-07T20:59:03.795034
Peg Agriculture Group,Agriculture,1098 Portage Ave,Winnipeg,Manitoba,R2C 6F9,204-846-3657,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197460,Canada,Manitoba,Winnipeg,58330,,1-10,Active,85,2026-05-07T20:59:03.795041
Peg Healthcare Inc,Healthcare,394 Osborne Ave,Winnipeg,Manitoba,R3C 5F6,204-709-2613,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197467,Canada,Manitoba,Winnipeg,66621,,51-200,Active,85,2026-05-07T20:59:03.795048
Red River Manufacturing Group,Manufacturing,3260 Ellice Ave,Winnipeg,Manitoba,R2C 2S1,204-649-7273,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197475,Canada,Manitoba,Winnipeg,34796,,1-10,Active,85,2026-05-07T20:59:03.795055
Manitoba Manufacturing Corp,Manufacturing,218 Corydon Ave,Winnipeg,Manitoba,R3C 5N3,204-287-8306,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197496,Canada,Manitoba,Winnipeg,20213,,51-200,Active,85,2026-05-07T20:59:03.795062
Manitoba Professional Services Ltd,Professional Services,249 Graham Ave,Winnipeg,Manitoba,R2C 9Q7,204-559-3173,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197517,Canada,Manitoba,Winnipeg,72323,,1-10,Active,85,2026-05-07T20:59:03.795069
Prairie Professional Services Enterprises,Professional Services,667 Graham Ave,Winnipeg,Manitoba,R2C 8F1,204-634-2804,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197526,Canada,Manitoba,Winnipeg,26129,,200+,Active,85,2026-05-07T20:59:03.795080
Winnipeg Technology Enterprises,Technology,1379 Ellice Ave,Winnipeg,Manitoba,R2C 3X5,204-435-4849,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197534,Canada,Manitoba,Winnipeg,48784,,51-200,Active,85,2026-05-07T20:59:03.795092
Winnipeg Manufacturing Services,Manufacturing,2639 Osborne Ave,Winnipeg,Manitoba,R3C 8L5,204-792-6471,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197541,Canada,Manitoba,Winnipeg,76026,,1-10,Active,85,2026-05-07T20:59:03.795098
Winnipeg Retail Ltd,Retail,2663 Graham Ave,Winnipeg,Manitoba,R2C 3H8,204-270-8323,Canada,Manitoba Companies Office,2026-05-07T20:56:56.197547,Canada,Manitoba,Winnipeg,49323,,51-200,Active,100,2026-05-07T20:59:03.795104
