business_name,pos_system,status_notes,annual_projection,contact,phone,phone_2,address,city,state,email,priority
El Charro Super Mercado,CASIO,last order 8/19/2021,,Hector,510-434-1301,916-275-0546 cell,1502 Fruitvale Avenue,Oakland,Ca,elcharrosupermercado@gmail.com,4.0
El Huarache Loco ,SPOT ON,Orders every 3 months,,Veronica Salazar,415-925-1403,415-572-6832,1803 Larkspur Landing Circle,Larkspur,Ca,veronica.vs.vs@gmail.com,4.0
Sistas Soul Food Kafe,CASIO,LG,Casio Te2400,Sonja,510-228-2250,,0.0975,0.1,San Lean,871 Bancroft Ave,4.0
Slim's,,RF,SPT4740,Steve,415-255-0333,415-317-6824,0.085,0.0875,SF,333 Eleventh Street,4.0
Sluys Poulsbo Bakery,,DF,,Stephanie Sluys,360-779-2798,,0,,O/S,PO Box 2952,4.0
Specialty's Café - Hopyard  #505,_MAITRE'D,,,John Boral,415-362-2052 x1505,,5331 Hopyard Blvd,Pleasanton,Ca,store0505@specialtys.com,4.0
Sidewalk Juice,CASIO,LG,Casio TE4500,Joe,415-341-8070,,0.085,0.0875,SF,3228 21st St,4.0
Smokers Gift Shop - Tracy,CASIO,LG,TE7000,Hamed,925-321-1553,,0.0825,0.08,Tracy,1840 West 11th Street,4.0
Shop & Go Market,CASIO,LG,,Manager,415-865-0292,,0.085,0.0875,SF,40 6th Street,4.0
El Grullense - El Camino Real,CASIO,LG,QT 6600,Candy,650-474-9719,650-216-9206,0.0925,0.09,Redwood,2525 El Camino Real,4.0
El Grullense - Redwood City,CASIO,LG,,David,650-649-9326,,0.0925,0.09,Redwood,1243 Middlefield Road,4.0
Foster's Freeze - Firebaugh,PANASONIC,RF,,Edward ,559-659-1116,,0.07975,0.0822,FRESNO,42681 W. Panoche Road,4.0
Foster's Freeze - San Leandro,CASIO,LG,Casio Tk6500,Ken,510-909-6600,,0.0975,0.1,San Lean,2601 Alvarado Street,4.0
Eddie's Woodlands Mkt - Ross,SYMPHONY,RF,,Peter Ong,415-461-9343,415-460-4846,0.0825,0.085,MARIN,1 Poplar Avenue,4.0
Eden Med Cen- Gift Shop,CASIO,LG,Casio TE7000's,Connie,510-727-3081,,0.0925,0.095,ALA,20103 Lake Chabot Road,4.0
El Agavero,MICROSALE,LG,,Fernando,510-339-3000,,0.0925,0.095,ALA,2071 Mountain Road,4.0
E. Baldi Ristorante,MAITRE'D,JS,,Edoardo Baldi,310-248-2633,310-612-6125,0.095,0.09,LA,375 North Cannon Drive,4.0
El Nopal,MAITRE'D,JS,,Ivan,310-559-4732,310-592-4635,0.095,0.09,LA,10426 National Blvd,4.0
Fiesta Hall - Whittier,MAITRE'D,JS,Maitre'd,George Lartundo,562-698-7724,,0.095,0.09,LA,12703 Philadelphia Street,4.0
El Caballo Wraps,CASIO,LG,Casio 8500,Oscar,510-521-6527,,0.0975,0.095,Alam,1108 Lincoln Avenue,4.0
Early to Rise,,DD,,Andrew,845-233-0346,,0.085,,SF,1098 Jackson St,4.0
East Bay Church of Religious Science,CASIO,LG,VR 100,Luverne,510-882-9010,,0.0925,0.095,ALA,4310 Telegraph Avenue,4.0
Favela's Mexican Grill,CASIO,LG,QT 6100,Veronica,707-428-1496,,0.08375,0.0863,SOL,"3334 N Texas Street, Ste. B",4.0
Discount Fabrics - Berkeley,CASIO,LG,Casio TE2200,Nicolas,510-548-2981,,0.0925,,ALA,3006 San Pablo Avenue,4.0
Discount Fabrics - SF,CASIO,LG,Casio TE2200,Maria  ,415-685-4802,,0.085,0.0875,SF,2170 Cesar Chavez Street,4.0
Digital Prints & Imaging,CASIO,LG,TE2200,Janeen,707-546-0401,,0.0925,0.0825,S.Rosa,375 Tesconi Circle,4.0
Don Perico Mexican Restaurant,MAITRE'D,JS,CAS X750,Jose Guevara,661-822-5366,661-979-4063,0.0725,0.075,KERN,"840 Tucker Rd, Suite A",4.0
El Rey Mexican Bar & Grill,Pioneer,JS,,Carlos Gonzalez,415-892-1471,510-755-4723,0.09,,MARIN,940 7th Street,4.0
Diamond Jim's Casino,MAITRE'D,JS,PT SP800,Denise Pierce/William Howell,661-256-1400 x0,,0.0725,0.075,KERN,118  20th Street West,4.0
Sports City - Serramonte,SYMPHONY,RF,SYMPHONY,Connie,650-755-3949,408-390-0061,0.0975,0.09,SM,55 Serramonte Center,4.0
Thai Peru Restaurant,MAITRE'D,JS,Panasonic JS930,Paul Dongo,805-384-0965,805-889-0923,0.0725,0.075,VENT,5021 Verdugo Way #109,4.0
The Avenue Bar,CASIO,LG,Casio Te2200,Curtis,510-654-1423,510-798-3851,0.0925,0.095,ALA,4822 Telegraph Avenue,4.0
Specialty's Café - Powell  #803,_MAITRE'D,MB,SH X650,Darnell Carter,415-362-2052 x1803,650-438-6802,0.095,0.095,Emery,"1900 Powell Street, #115",4.0
Specialty's Café-  El Camino,_MAITRE'D,MB,,Andrea,415-362-2052 x 1310,,0.09,,SM,3000 El Camino Real,4.0
Spectator Bookstore,CASIO,LG,Casio TE 2200,Tim,510-653-7300,,0.0925,0.095,ALA,4163 Piedmont Ave,4.0
Spices 4 Less,CASIO,LG,Casio TE 7000,Raj,707-759-4127,,0.08375,0.0863,SOL,1349 Oliver Rd,4.0
State Market & Liquor,CASIO,LG,QT6600,Ali,510-444-8842,,0.0925,0.095,ALA,707 Willow Street,4.0
Final Final,MICROSALE,,,Arnie,415-931-7800,,2990 Baker Street,San Francisco,Ca,finalfinalsportsbar@gmail.com,4.0
Specialty's Café - Innovation  #404,_MAITRE'D,MB,SH UP5500,Juan Bolivar,415-362-2052 x.1404,661-478-3612,0.0775,0.08,OR,"100 Innovation Drive, #150",4.0
Specialty's Café - LPK  RWC #8,_MAITRE'D,MB,NONE,Liz,415-362-2052 x.1803,,0.0925,0.09,Redwood,"2690 Middlefield Road, Suite A",4.0
Specialty's Café - Main St  #403,_MAITRE'D,MB,SH X650,Christie Medina,415-362-2052 X1403,949-689-2950,0.0775,0.08,OR,"2010 Main Street, # 150",4.0
Donut King,CASIO,,,Chenda,925-682-8128,,1607 Contra Costa Blvd,Pleasant Hill,Ca,,4.0
Cork n Bottle Liquor,CASIO,LG,QT6600,Rocky,925-798-1415,,0.0975,0.0925,Concord,2970 Treat Blvd,4.0
Country Farm Produce - Newark,CASIO,LG,TE-7000,Amin,415-706-6969,,0.0975,0.095,Newark,5438 Central Avenue,4.0
Dave's Liquor & Food,CASIO,LG,Casio Te7000,Paul,707-425-9010,,0.08375,0.08625,SOL,1347 Oliver Road,4.0
One Stop Food & Liquor,CASIO,,,Kalim,707-689-5023,925-680-2517,1193 E Monte Vista Ave,Vacaville,Ca,95688,4.0
One Stop Food Store,CASIO,QT6600/TE7000,,Kalim,925-680-2517,,5206 Pacheco Blvd,Pacheco,Ca,94553,4.0
One Stop Liquor,CASIO,,,Leonard,510-568-5096,,8400 E. 14th St,Oakland,Ca,94621,4.0
One Stop Food - Pacheco,CASIO,,,Karim,925-680-2517,,5206 Pacheco Blvd,Pacheco,Ca,94553,4.0
Connie's Pond & Garden,CASIO,LG,Casio QT6600,Cherise,510-733-5556,,0.0925,0.095,ALA,2517 San Carlos Avenue,4.0
Connie's Pond & Garden #2,CASIO,LG,Casio QT6600,Frank,510-690-7710,,0.0925,0.095,ALA,2520 Castro Valley Blvd,4.0
Clinica Mi Pueblo - Highland Park,MAITRE'D,JS,,Elizabeth Ugarte,323-258-8600,626-497-1121,0.095,0.09,LA,5835 North Figueroa Street,4.0
Clinica Mi Pueblo - North Hollywood,MAITRE'D,JS,,Elizabeth Ugarte,818-503-0336,626-497-1121,0.095,0.09,LA,11609 Sherman Way,4.0
Clinica Mi Pueblo - Oxnard,MAITRE'D,JS,,Elizabeth Ugarte,805-483-4700,626-497-1121,0.0925,0.08,Oxnard,345 South A Street,4.0
Circle A Food Mart,CASIO,LG,TE 7000,Gurnath,209-430-8777,,0.0875,0.085,CC,8401 Lone Tree,4.0
City Nights,MAITRE'D,JS,,Chris,415-339-8686,,0.085,0.0875,SF,715 Harrison Street,4.0
Clinica Mi Pueblo - Anaheim,MAITRE'D,JS,,Elizabeth Ugarte,714-502-9022,626-497-1121,0.0775,0.08,OR,500 North Anaheim Blvd,4.0
CNC Food & Liquor,CASIO,LG,,Sonny,510-692-1871,,0.0925,0.0925,ALA,43100 Sumter Avenue,4.0
Cinco Taco Bar,CASIO,LG,QT6600,Octavio,510-769-9110,,0.0975,,Alam,1440 Park Street,4.0
Clinica Mi Pueblo - Palmdale,MAITRE'D,JS,,Elizabeth Ugarte,661-266-8551,626-497-1121,0.1025,0.09,LA,2520 East Palmdale Blvd,4.0
Clinica Mi Pueblo - Santa Ana,MAITRE'D,JS,,Elizabeth Ugarte,714-775-3197,626-497-1121,0.0925,0.08,S. Ana,720 S. Harbor Blvd,4.0
Clinica Mi Pueblo - Victorville,MAITRE'D,JS,,Elizabeth Ugarte,760-951-7709,626-497-1121,0.0875,0.08,S.BERN,14960 Bear Valley Road Suite A,4.0
Clinica Mi Pueblo - Wilmington,MAITRE'D,JS,,Elizabeth Ugarte,310-518-5441,626-497-1121,0.095,0.09,LA,131 W. Anaheim Street,4.0
Cream Nation,REVEL,AH,,Sukdeep,707-688-4717,,0.08375,,SOL,746 Admiral Callaghan Lane,4.0
Clinica Mi Pueblo - Corona,MAITRE'D,JS,,Elizabeth Ugarte,323-262-6640,626-497-1121,0.0775,0.08,RIVER,602 West 6th Street,4.0
Clinica Mi Pueblo - Corp,MAITRE'D,JS,,Elizabeth Ugarte,323-726-0333,,0.1025,0.09,Comm,6065 E. Washington Blvd #240,4.0
Super Mercado Mi Tierra #8 - Mod,CASIO,LG,QT6600,David Ramirez,209-526-1537,510-385-2769,0.07875,0.0763,STAN,1349 Crows Landing Road,4.0
Discount Cigarettes - San Jose,CASIO,,,Houroon,408-251-9077,,1657 McKee Road,San Jose,Ca,95116,4.0
Discount Cigarettes - San Jose 2,CASIO,,,Behroz,408-251-9077,,1657 Bird Avenue,San Jose,Ca,95125,4.0
Discount Cigarettes - San Jose 3,CASIO,,,Behroz,408-445-8480,,4614 Meridian Avenue,San Jose,Ca,95124,4.0
Discount Cigarettes - Santa Rosa,CASIO,,,Behroz,707-545-6883,,4225 Montgomery Drive,Santa Rosa,Ca,95405,4.0
Super Mercado Mi Tierra #2 - F/V,NCR,LG,,David Ramirez,510-261-6663,510-385-2769,0.0925,0.095,ALA,2758 Fruitvale Avenue,4.0
Super Mercado Mi Tierra #3 - 9520,NCR,LG,,David Ramirez,510-567-8617,510-385-2769,0.0925,0.095,ALA,9520 International Blvd,4.0
Super Mercado Mi Tierra #5 - 9509,CASIO,LG,QT6600,David Ramirez,510-639-1458,510-385-2769,0.0925,0.095,ALA,9509 International Blvd,4.0
Super Mercado Mi Tierra #6 - S/R,NCR,LG,,David Ramirez,415-460-9813,510-385-2769,0.0925,0.0925,San Raf,175 Belvedere Street #11,4.0
Sweet Adeline Bakery,,DF,NCC 5700,Jennifer,510-985-7381,510-390-5661,0.0925,0.095,ALA,3350 Adeline Street,4.0
Super Mercado Mi Tierra #1 - High,NCR,LG,,David Ramirez,510-536-6328,415-460-9813,0.0925,0.095,ALA,1470 High Street,4.0
Super Mercado Mi Tierra #7 - S/L,CASIO,LG,Casio QT6600,David Ramirez,510-483-1008,510-385-2769,0.0975,0.1,San Lean,14340 East 14th Street,4.0
TAP Plastics - SF,CASIO,Casio TE 2200,,Roy,415-864-7360,,154 S Van Ness Avenue,San Francisco,Ca,94103,4.0
2 Star Market,Casio QT 6600,LG,,Ali,510-531-3576,,0.0975,,ALA,2020 MacArthur Blvd,4.0
22nd & Irving Market,CAS LP1000,,,Chris,415-681-5212,,2101 Irving Street,San Francisco,Ca,,4.0
D & M Liquors & Deli,CASIO,LG,Casio Te7000,Paul,650-583-4121,,0.0925,0.0875,So.Sf,211 Spruce Avenue,4.0
Dan's Sports Bar,CASIO,LG,TE2400,Saul,925-932-1331,925-899-5307,0.0875,,CC,1524 Civic Drive,4.0
TAP Plastics - Pleasanton,CASIO,Casio TE 2200,,Kim,925-460-8214,,6010 Johnson Drive,Pleasanton,Ca,94588,4.0
Charley's Liquor & Deli,SCALE,AH,CASS LP1000,Ron,707-763-1714,,0.095,,SON,601 Petaluma Blvd S,4.0
A'Roma Ristorante,MAITRE'D,JS,,Louis R. Ferrari,714-523-3729,,0.0875,0.08,LaPalma,30 Center Pointe Drive #1,4.0
TAP Plastics - San Mateo,CASIO,Casio TE 2200,,Diego,650-344-7127,,606 S. B Street,San Mateo,Ca,94401,4.0
Center Stage Theatre,MAITRE'D,JS,,Marissa,909-429-7469,,0.0775,0.08,S.BERN,8463 Sierra Avenue,4.0
3 Star Food & Liquor,CASIO,LG,Casio TE7000,Mandeep,510-340-1366,,0.0975,0.085,Concord,1140 Meadow Lane,4.0
TAP Plastics - Corp,CASIO,Casio TE 2200,,Bob Wilson,510-895-8249,,"3011 Alvarado Street, Suite A",San Leandro,Ca,94577,4.0
Campus Café,MICROSALE,LG,Posiflex ,Stan,650-345-8207,,0.09,0.0925,San Mat,451 20th Avenue,4.0
Celia's - Daly City,COMTREX,AH,,Rafael,650-755-6213,,0.0975,0.0875,SM,379 Gellert Blvd,4.0
Celia's - San Bruno,COMTREX,AH,,Isela,650-877-8245,650-280-8705,0.0875,0.09,SM,201 El Camino Real,4.0
Taqueria Ole Ole,CASIO,LG,QT 6600,Amin,510-251-9200,,0.0925,0.095,ALA,2435 Telegraph Avenue,4.0
Taqueria La Familia,CASIO,LG,QT 6000,Maria,510-548-3420,510-708-9518,0.0925,0.095,ALA,2971 Shattuck Avenue,4.0
Discount Cigarettes - Santa Rosa 2,CASIO,,,Raj,707-545-6883,,711 Stony Point Road,Santa Rosa,Ca,95407,4.0
Discount Cigarettes - SC,CASIO,Casio Te7000,,Behroz,831-423-1150,,1114 Soquel Avenue,Santa Cruz,Ca,95062,4.0
Taqueria Las Vegas - Fremont,CRS,AH,SPS2000,Abel,510-668-0242,408-832-1470,0.0925,0.095,ALA,45401 Fremont Blvd,4.0
Taqueria Las Vegas - Milpitas,CRS,AH,SPS2000,Manager,510-548-3420,,0.0925,0.095,ALA,2971 Shattuck Avenue,4.0
Discount Cigarettes - Ripon,CASIO,,,Ratib  ,209-599-4700,,1550 W Colony Road,Ripon,Ca,95366,4.0
Discount Cigarettes - RWC,CASIO,,,Manager,650-366-8888,,801 Woodside Road,Redwood City,Ca,94061,4.0
Discount Cigarettes - Salinas,CASIO,,,Sam,831-758-2295,,969 N. Main Street,Salinas,Ca,93906,4.0
Taka-O Japanese Restaurant,MAITRE'D,JS,,Kelly Sugano,949-498-7111,949-212-1122,0.0775,0.08,OR,425 N. El Camino Real,4.0
Discount Cigarettes - Hollister,CASIO,,,Ed,831-758-2295,,"195 Meridian Street, #B8",Hollister,Ca,95023,4.0
Discount Cigarettes - Livermore,CASIO,,,Manager,925-371-7665,,2316 4th Street,Livermore,Ca,94550,4.0
Discount Cigarettes - Morgan,CASIO,,,Manager,408-782-9622,,16985 Monterey St Ste 308,Morgan Hill,Ca,95037,4.0
Discount Cigarettes - Novato,CASIO,,,Bruce,415-892-3282,510-557-9890,2009 Novato Blvd,Novato,Ca,94947,4.0
Discount Cigarettes - Tracy,CASIO,Casio Te7000,,Waleed,209-835-9783,,3161 North Tracy Blvd,Tracy,Ca,95376,4.0
Discount Cigarettes - Ukiah,CASIO,,,Behroz,707-463-1916,,188 Ford Road,Ukiah,Ca,95482,4.0
Discount Cigarettes - Watsonville,CASIO,,,Behroz,831-768-0489,,1938 Main Street,Watsonville,Ca,95076,4.0
Discount Fabrics - SF,CASIO,Monthly call,,Maria  ,415-685-4802,,2170 Cesar Chavez Street,San Francisco,Ca,,4.0
Agave - Healdsburg,,MB,,Octavio Diaz,707-433-2411,,0.09,,SON,1063 Vine St,4.0
Cassave Restaurant & Taqueria,CASIO,LG,Casio,Antonio Aguilar,510-601-1650,,0.0925,0.095,ALA,"5412 San Pablo Ave, Suite D",4.0
California Jazz Conservatory,CASIO,LG,,Bill,510-845-5373,,0.0925,,ALA,2087 Addison Street,4.0
California Tabacco Center,CASIO,LG,,Nick,415-885-5479,,0.085,0.0875,SF,1501 Polk Street,4.0
Buckingham Wine & Spirit,CASIO,LG,,Dorothy,925-708-8750,,0.0925,0.095,ALA,3293 Lakeshore Avenue,4.0
Alioto's,SQUIRREL,RF,,Steven Fine,415-673-8300,Ext 1300,0.085,0.0875,SF,360A Jefferson Street,4.0
Abe's Liquor & Market,CASIO,LG,Casio TE7000,Rafique,415-552-4245,,0.0925,0.09,SanJose,1939 Alum Rock Avenue,4.0
AC Liquor and Food Mart,CASIO,LG,Casio TE7000,Manager,707-561-0115,,0.0775,0.08,NAPA,3915 Broadway Street,4.0
Bourbon House,CASIO,LG,QT6600,AJ,707-557-0692,,0.08375,0.08625,SOL,641 Broadway,4.0
Brewed Awakening,CASIO,LG,QT6600,Sush,510-540-8865,707-642-6454,0.0925,0.095,ALA,1807 Euclid Avenue,4.0
Cal Pacific Med Center- St Lukes,MICROS,RF,MICROS,George,415-600-6000,,0.085,,SF,3555 Cesar Chavez,4.0
Cal Pacific Med Center- Van Ness,MICROS,LG,,Ken Smith,415-218-3345,,0.085,,SF,1101 Van Ness Ave,4.0
Calafia Taqueria,MICROSALE,LG,Posiflex 7215,Victor Dominguez,510-522-2996,,0.0975,0.095,Alam,1445 Webster Street,4.0
6 To Late Food & Liquor,CASIO.,LG,Casio TE7000,Ramesh,510-789-9537,,0.0925,0.09,SanJose,"5138 Monterey Hwy, Suite D",4.0
Buon Aroma Deli & Liquors,CASIO,LG,,Owner,925-228-3857,,0.0975,,CC,3314 Alhambra Ave,4.0
"Discount Cigarettes - Bay, SF",CASIO,,,Abdul,510-290-6391,,"350 Bay Street, Ste 21",San Francisco,Ca,94133,4.0
Discount Cigarettes - Concord,CASIO,TE7000,,Omid,925-680-7473,,2707 Clayton Road,Concord,Ca,94519,4.0
Discount Cigarettes - Eureka,CASIO,,,Mohammed,707-273-5060,,2710 Broadway,Eureka,Ca,95501,4.0
Discount Cigarettes - Fairfield,CASIO,,,Ibrahin,707-425-3834,,"1955 W. Texas Street, #8",Fairfield,Ca,94533,4.0
Village Market,CASIO,LG,TE-7000,Rajvinder (Raj),707-554-3576,,0.08375,0.0863,SOL,2314 Sonoma Blvd,4.0
Discount Cigarettes - Oroville,CASIO,,,Manager,530-532-4396,,1124 Oroadm Blvd,Oroville,Ca,95965,4.0
Discount Cigarettes - Paradise,CASIO,,,Manager,530-876-8964,,6008 Clark Road,Paradise,Ca,95969,4.0
Discount Cigarettes - Petaluma,CASIO,,,Bruce,707-664-1133,,5320 Old Redwood Hwy F,Petaluma,Ca,94954,4.0
Discount Cigarettes - Redwood,CASIO,,,Sayed,650-364-0446,,1036 El Camino Real,Redwood City,Ca,94063,4.0
"Discount Cigarettes - Filmore, SF",CASIO,,,Abdul,510-290-6391,,"1426 Filmore Street, Ste H",San Francisco,Ca,94115,4.0
Discount Cigarettes - Freedom,CASIO,,,Bheroz,831-768-0884,,2018 Freedom Blvd,Freedom,Ca,95019,4.0
Discount Cigarettes - Gilroy,CASIO,,,Behrar,510-289-5730,,8027 Wayland Avenue,Gilroy,Ca,94020,4.0
Discount Cigarettes - Half Moon Bay,CASIO,TE7000S,,Haron,408-591-8771,,80 Cabrillo Highway Suite N,Half Moon Bay,Ca,94019,4.0
U & I Liquor II,CASIO,LG,,Engrej/AJ,510-533-8235,510-755-0882,0.0925,,ALA,2710 Foothill Blvd,4.0
Bay Area Market & Liquor,CASIO,LG,Casio TE 7000,Yassir,510-658-4539,,0.0925,0.095,ALA,3148 San Pablo Avenue,4.0
Big Papa's Steakhouse ,MAITRE'D,JS,,Liz,661-822-7272,915-630-9379,0.0725,0.075,KERN,1001 W. Tehachapi Blvd C 200,4.0
Bill's Market,CASIO,LG,QT 6600,Sam,408-259-7271,408-644-9066,0.0925,0.09,SanJose,204 Oakland Ave,4.0
Antonella's @ EFI,MAITRE'D,JS,,Lyle Koch,650-504-3574,650-619-5742,0.0925,0.095,ALA,6750 Dumbarton Circle,4.0
Antonio's Quick Lunch,MAITRE'D,JS,CAS X750,Antonio,530-763-4009,530-751-6902,0.0725,0.075,SUTTER,716 Colusa Avenue,4.0
Appian Food & Liquor,CASIO,LG,QT6600,Chris/Ali,510-758-7543,,0.0875,0.085,CC,4247 Appian Way,4.0
Arby's - Brea,MAITRE'D,JS,,Ambrose Lam,714-671-6888,714-264-2928,0.0775,0.08,OR,2525 East Imperial Hwy,4.0
Alberto's Mexican Food - Oak Hills,MAITRE'D,JS,,Gerardo Navarro,760-244-0026,909-379-2951,0.0775,0.0825,S.BERN,13374 Ranchero Road,4.0
Alberto's Mexican Food - San Bern,MAITRE'D,JS,PT SP800,Hector Navarro,909-882-5667,909-379-2720,0.0875,0.0825,San Bern,1008 West Highland,4.0
Antioch Water Park,CASIO,LG,CASIO,Larry Montoya,925-776-3070,925-776-3076,0.0975,0.095,Antioch,4701 Lone Tree Way,4.0
Arby's - Tustin,MAITRE'D,JS,,Ken Wan,714-838-3830,949-246-9100,0.0775,0.08,OR,13982 Newport Avenue,4.0
UCLA Medical Center - Reagan,MAITRE'D,JS,,Diana Zalba,310-794-0418,310-206-6555,0.095,0.09,LA,662 Gayley Avenue  Rm#b504a,4.0
UCLA Surgical Center,MAITRE'D,JS,,Tina Tobin,424-259-6000,,0.1025,0.095,S.Monica,1223 16th Street,4.0
Vintage Wine Merchant,MAITRE'D,,,Brent Runyon,408-985-9463,408-260-1115,377 Santana Row #1135,San Jose,Ca,harry@vintagewinemerchants.com,4.0
Walnut Creek Produce,CASIO,LG,QT6600,Roberto,925-926-0709,,0.0875,0.085,CC,2251 Olympic Blvd,4.0
Torafuku - USA,MAITRE'D,JS,,Yoshi,310-470-0014,,0.095,0.09,LA,10914 West Pico Blvd,4.0
Val's Liquors Downtown Napa,CASIO,LG,QT 6600,Paul ,707-224-2237,,0.0775,0.08,NAPA,1531 3rd Street,4.0
West Liquors,CASIO,LG,Casio Te7000,Darryl Harvey,650-342-0052,,0.09,0.0925,San Mat,16 West 25th Avenue,4.0
Yogurt Creations - Lompoc,,AH,,Stewart Grant,805-736-7400,310-666-1503,0.0775,0.08,SB,"1620 North H Street, Ste A",4.0
Yogurt Creations - Paso Robles,,AH,,Stewart Grant,805-237-2688,310-666-1503,0.0875,0.08,SLO,104 Niblick Road,4.0
Yogurt Creations - Santa Maria,,AH,,Stewart Grant,805-934-4969,310-666-1503,0.0875,0.0825,Santa Mar,2415 South Broadway,4.0
Yogurt Creations - SLO,,AH,,Stewart Grant,805-543-2855,310-666-1503,0.0875,0.08,SLO,1075 Court Street #103,4.0
Arby's - Madison ,MAITRE'D,JS,,Teghvir Toor,916-344-8381,916-832-3810,0.0775,0.08,SAC ,5845 Madison Avenue,4.0
Wetzel's Pretzels - Concord (LL),Treat POS/ICS,DK,,Gadi Asaraf,925-818-7765,,0.0975,,CC,292 Sun Valley Mall (LL),4.0
Wetzel's Pretzels - Concord (UL),Treat POS/ICS,JS,Sharp UP5500,Gadi Asaraf,925-818-7765,,0.0975,,Concord,185 Sun Valley Mall,4.0
White Elephant - Oak. Museum,CASIO,LG,Casio Te-2200,Debbie,510-536-6800,925-408-7027,0.0925,0.095,ALA,333 Lancaster Street,4.0
Yogurt Creations - Atascadero,,AH,,Stewart Grant,805-466-1498,310-666-1503,0.0775,0.075,SLO,7341 El Camino Real,4.0
Yogurt Creations - Cal Poly,,AH,,Stewart Grant,805-704-4541,310-666-1503,0.0875,0.08,SLO,"1 Grand Avenue, BLDG 65, RM 121",4.0
Yogurt Creations - Corp,,AH,,Stewart Grant,808-543-2855,310-666-1503,0.0875,0.08,SLO,"4251 South Higuera St, Suite 800K",4.0
Cheaper Cigarette - Redding,CASIO,,,AJ,510-209-8928,,149 Lake Blvd,Redding,Ca,96003,4.0
Cheaper Cigarette - Sebastopol,CASIO,TE7000,,Waled,209-640-6592,,740 Gravenstein Hwy N,Sebastopol,Ca,95472,4.0
Cheaper Cigarette - Susanville,CASIO,,,Manager,530-257-1220,,2645 Main Street,Susanville,Ca,96130,4.0
Cheryl's Diner,MAITRE'D,Mandy orders every 7 weeks 2 dzn blk only,,Cheryl Borthick,760-376-6131,760-379-7108 cell,11030 Kernville Road,Kernville,Ca,cherylsdiner85@gmail.com,4.0
Charley's Liquor & Deli,SCALE,,,Ron,707-763-1714,,601 Petaluma Blvd S,Petaluma,Ca,,4.0
Cheaper Cigarette - Clearlake,CASIO,,,Faisal,510-358-9148,,14962 Lakeshore Drive,Clearlake,Ca,95422,4.0
Buffalo Billiards Pool Hall,SPOT ON,monthly check in,,Mike Bombace,707-585-8992,,246 Petaluma Blvd N,Petaluma,Ca,,4.0
Western Garden Nursery,CASIO,LG,Casio TE7000,Aires,925-462-1760,,0.0925,0.095,ALA,2756 Vineyard Avenue,4.0
Cigarette 4 Less - Sonoma,CASIO,,,Manager,707-721-1215,,18460 Highway 12,Sonoma,Ca,95476,4.0
Cigarette 4 Less - Novato,CASIO,,,Manager,415-892-9282,,2055-A Novato Blvd,Novato,Ca,94947,4.0
Cigar House,CASIO,,,Omid,650-328-8400,,393 S. California Avenue,Palo Alto,Ca,94306,4.0
Yogurt Creations - Arroyo Grande,,AH,,Stewart Grant,805-473-0564,310-666-1503,0.0775,0.08,SLO,"1540 E Grande Ave, Ste D",4.0
Cigar and Cigarette City,CASIO,,,Aaron,916-984-1223,,711 E. Bidwell Street,Folsom,Ca,95630,4.0
