Business Name,City,County,State,Phone,Address,Type,Source,Priority
TheChophouse San Diego LLC 26,Carlsbad,San Diego,CA,(760) 574-7074,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheCorner Inc 1,Carlsbad,San Diego,CA,(619) 599-6743,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheDiner Inc 21,Carlsbad,San Diego,CA,(760) 261-1504,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheEatery Carlsbad 32,Carlsbad,San Diego,CA,(760) 934-9946,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheKitchen Company 4,Carlsbad,San Diego,CA,(858) 611-1606,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheLiquor Store Carlsbad LLC 88,Carlsbad,San Diego,CA,(760) 505-6234,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheLounge San Diego Corp 17,Carlsbad,San Diego,CA,(760) 222-3367,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
ThePlace 32,Carlsbad,San Diego,CA,(858) 873-4470,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheSaloon Carlsbad 33,Carlsbad,San Diego,CA,(619) 747-4851,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheSaloon Group 26,Carlsbad,San Diego,CA,(760) 858-2818,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheTavern 52,Carlsbad,San Diego,CA,(760) 290-6912,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheWine & Spirits 27,Carlsbad,San Diego,CA,(619) 262-5906,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheWine & Spirits Carlsbad 5,Carlsbad,San Diego,CA,(619) 656-8367,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Wine & Spirits,Carlsbad,San Diego,CA,(760) 295-8859,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Wine & Spirits Carlsbad LLC,Carlsbad,San Diego,CA,(619) 639-6862,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Wine Shop Carlsbad,Carlsbad,San Diego,CA,(619) 392-7575,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Banquets Co,Chula Vista,San Diego,CA,(858) 448-2016,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Banquets San Diego Corp,Chula Vista,San Diego,CA,(760) 702-8728,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar,Chula Vista,San Diego,CA,(619) 819-8593,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar & Grill,Chula Vista,San Diego,CA,(619) 845-1795,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar & Grill Chula Vista Heights,Chula Vista,San Diego,CA,(858) 797-7574,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar & Grill Chula Vista Hills,Chula Vista,San Diego,CA,(858) 400-3287,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar & Grill Chula Vista Valley,Chula Vista,San Diego,CA,(760) 951-1417,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar & Grill San Diego Company,Chula Vista,San Diego,CA,(619) 942-9700,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar Chula Vista Company,Chula Vista,San Diego,CA,(619) 965-3071,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar Inc,Chula Vista,San Diego,CA,(858) 879-7251,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar San Diego Corp,Chula Vista,San Diego,CA,(760) 720-6029,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Beverage Store,Chula Vista,San Diego,CA,(619) 447-4651,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Beverage Store Group,Chula Vista,San Diego,CA,(619) 628-2795,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Beverage Store San Diego,Chula Vista,San Diego,CA,(619) 240-1192,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Beverage Store San Diego Company,Chula Vista,San Diego,CA,(619) 806-4647,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bistro Chula Vista Group,Chula Vista,San Diego,CA,(858) 334-9824,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bistro Co,Chula Vista,San Diego,CA,(619) 556-8540,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bistro Corp,Chula Vista,San Diego,CA,(619) 503-2050,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bistro San Diego Inc,Chula Vista,San Diego,CA,(619) 760-8652,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bottle Shop,Chula Vista,San Diego,CA,(858) 591-8847,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bottle Shop Chula Vista Heights,Chula Vista,San Diego,CA,(760) 723-9164,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Brasserie,Chula Vista,San Diego,CA,(619) 386-1393,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Brasserie Chula Vista Hills,Chula Vista,San Diego,CA,(619) 972-9007,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Brasserie San Diego,Chula Vista,San Diego,CA,(760) 774-6222,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Brewery Chula Vista,Chula Vista,San Diego,CA,(619) 730-1969,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Brewery Chula Vista Group,Chula Vista,San Diego,CA,(858) 448-7891,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Brewery Chula Vista Heights Corp,Chula Vista,San Diego,CA,(858) 757-6321,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Cafe,Chula Vista,San Diego,CA,(760) 611-8410,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Cafe Chula Vista Corp 51,Chula Vista,San Diego,CA,(858) 591-4929,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Cafe Chula Vista Heights Co,Chula Vista,San Diego,CA,(858) 500-5855,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Cafe Chula Vista Hills Group,Chula Vista,San Diego,CA,(858) 497-1581,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Cafe Chula Vista Valley,Chula Vista,San Diego,CA,(619) 415-6585,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse,Chula Vista,San Diego,CA,(760) 478-1382,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse Chula Vista,Chula Vista,San Diego,CA,(858) 897-7846,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse Chula Vista Group,Chula Vista,San Diego,CA,(858) 886-7493,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse Chula Vista Hills Co,Chula Vista,San Diego,CA,(858) 991-5978,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse Co,Chula Vista,San Diego,CA,(760) 674-2246,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse San Diego 5,Chula Vista,San Diego,CA,(760) 935-7606,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse San Diego Company,Chula Vista,San Diego,CA,(619) 980-7061,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Chophouse San Diego LLC,Chula Vista,San Diego,CA,(760) 588-7728,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Club Chula Vista 55,Chula Vista,San Diego,CA,(858) 378-6974,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Club Chula Vista Valley,Chula Vista,San Diego,CA,(619) 265-7210,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Club Co,Chula Vista,San Diego,CA,(760) 882-5832,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Club Inc,Chula Vista,San Diego,CA,(760) 762-4598,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Corner,Chula Vista,San Diego,CA,(760) 337-2507,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Corner Chula Vista,Chula Vista,San Diego,CA,(760) 530-8164,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Corner Chula Vista Inc,Chula Vista,San Diego,CA,(619) 390-8081,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Corner Co,Chula Vista,San Diego,CA,(760) 721-1303,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Corner Corp,Chula Vista,San Diego,CA,(858) 600-1388,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Corner San Diego,Chula Vista,San Diego,CA,(760) 834-1567,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Corner Store,Chula Vista,San Diego,CA,(760) 819-8877,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Diner Chula Vista Hills,Chula Vista,San Diego,CA,(760) 678-2295,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Diner Chula Vista Hills Co,Chula Vista,San Diego,CA,(619) 382-5427,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Diner Corp,Chula Vista,San Diego,CA,(858) 261-9377,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Diner Group,Chula Vista,San Diego,CA,(619) 895-8412,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Diner LLC,Chula Vista,San Diego,CA,(619) 220-1819,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Diner San Diego,Chula Vista,San Diego,CA,(858) 250-8106,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Diner San Diego LLC 65,Chula Vista,San Diego,CA,(760) 574-3608,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Discount Liquor Chula Vista Valley,Chula Vista,San Diego,CA,(760) 659-5363,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Dive Bar Chula Vista Hills,Chula Vista,San Diego,CA,(760) 345-7295,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Eatery Corp,Chula Vista,San Diego,CA,(858) 504-5752,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Eatery LLC,Chula Vista,San Diego,CA,(760) 403-1690,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Eatery San Diego Inc,Chula Vista,San Diego,CA,(619) 315-6359,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Event Catering San Diego LLC,Chula Vista,San Diego,CA,(760) 818-7634,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Fine Wines,Chula Vista,San Diego,CA,(619) 530-2306,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Fine Wines Chula Vista,Chula Vista,San Diego,CA,(858) 645-3573,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Fine Wines LLC,Chula Vista,San Diego,CA,(858) 421-1978,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Grill Chula Vista Group,Chula Vista,San Diego,CA,(619) 613-2440,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Grill LLC,Chula Vista,San Diego,CA,(760) 455-9130,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Grill San Diego Company 16,Chula Vista,San Diego,CA,(619) 882-2539,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Grocery San Diego,Chula Vista,San Diego,CA,(858) 892-8290,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
House,Chula Vista,San Diego,CA,(760) 349-2609,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
House Chula Vista,Chula Vista,San Diego,CA,(760) 411-1641,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
House Inc,Chula Vista,San Diego,CA,(760) 888-3004,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Kitchen,Chula Vista,San Diego,CA,(760) 615-3234,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Kitchen Chula Vista Hills,Chula Vista,San Diego,CA,(760) 409-6605,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Kitchen Corp,Chula Vista,San Diego,CA,(858) 749-1621,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Kitchen Inc,Chula Vista,San Diego,CA,(760) 224-9100,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Kitchen LLC,Chula Vista,San Diego,CA,(619) 303-1544,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Liquor Store Chula Vista Corp,Chula Vista,San Diego,CA,(619) 739-2533,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Liquor Store Chula Vista Heights 52,Chula Vista,San Diego,CA,(858) 784-2325,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Liquor Store Group,Chula Vista,San Diego,CA,(619) 569-6115,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Lounge,Chula Vista,San Diego,CA,(760) 913-8531,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Lounge Chula Vista Heights 36,Chula Vista,San Diego,CA,(760) 935-1414,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Lounge Chula Vista Heights Inc,Chula Vista,San Diego,CA,(858) 342-5260,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Lounge Chula Vista Hills Company,Chula Vista,San Diego,CA,(858) 819-3406,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Market Chula Vista,Chula Vista,San Diego,CA,(858) 970-5068,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Mini Mart Chula Vista Heights Co,Chula Vista,San Diego,CA,(760) 753-6688,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Mini Mart Corp,Chula Vista,San Diego,CA,(760) 436-9064,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Mountain Mikes Pizza - Chula Vista,Chula Vista,San Diego,CA,,,Pizza Restaurant,Mountain Mikes Franchise,MEDIUM
NewCatering Company Chula Vista 84,Chula Vista,San Diego,CA,(858) 551-9157,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewCorner Co 17,Chula Vista,San Diego,CA,(760) 273-4974,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewDiner Chula Vista Heights 67,Chula Vista,San Diego,CA,(858) 557-7063,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewEatery Chula Vista Inc 91,Chula Vista,San Diego,CA,(760) 770-4349,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewHouse Chula Vista 35,Chula Vista,San Diego,CA,(619) 944-9968,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewLounge 8,Chula Vista,San Diego,CA,(619) 566-3155,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewLounge Co 65,Chula Vista,San Diego,CA,(858) 244-7263,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewNightclub San Diego Group 31,Chula Vista,San Diego,CA,(619) 557-4942,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewPlace 9,Chula Vista,San Diego,CA,(858) 887-3948,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewTavern 70,Chula Vista,San Diego,CA,(760) 697-4156,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewTavern Chula Vista Heights Group 7,Chula Vista,San Diego,CA,(858) 243-1357,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
NewTavern San Diego Inc 11,Chula Vista,San Diego,CA,(858) 920-8303,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Nightclub Chula Vista,Chula Vista,San Diego,CA,(858) 864-4933,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Nightclub Chula Vista Company,Chula Vista,San Diego,CA,(619) 596-8255,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Nightclub Chula Vista LLC,Chula Vista,San Diego,CA,(619) 402-2225,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldCafe Company 50,Chula Vista,San Diego,CA,(760) 625-6188,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldChophouse San Diego Co 41,Chula Vista,San Diego,CA,(619) 893-3274,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldConvenience Store 58,Chula Vista,San Diego,CA,(619) 399-5790,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldGrill 22,Chula Vista,San Diego,CA,(858) 920-1820,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldKitchen San Diego 65,Chula Vista,San Diego,CA,(619) 769-4701,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldLiquor Store San Diego Inc 51,Chula Vista,San Diego,CA,(619) 618-2516,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldLounge Chula Vista Company 25,Chula Vista,San Diego,CA,(619) 581-5677,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldLounge Co 100,Chula Vista,San Diego,CA,(760) 943-5089,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldParty Services 32,Chula Vista,San Diego,CA,(760) 296-7622,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldSports Bar Chula Vista LLC 74,Chula Vista,San Diego,CA,(619) 363-2359,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldSpot Chula Vista Valley Co 10,Chula Vista,San Diego,CA,(760) 277-7358,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldTavern San Diego 88,Chula Vista,San Diego,CA,(760) 525-7649,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldTavern San Diego LLC 64,Chula Vista,San Diego,CA,(760) 699-6384,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldWine & Spirits 38,Chula Vista,San Diego,CA,(619) 843-4791,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
OldWine Shop Chula Vista Inc 1,Chula Vista,San Diego,CA,(760) 927-8756,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Party Services,Chula Vista,San Diego,CA,(619) 718-6631,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Place,Chula Vista,San Diego,CA,(760) 740-9797,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Place Chula Vista,Chula Vista,San Diego,CA,(619) 266-1060,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Place Chula Vista Company,Chula Vista,San Diego,CA,(760) 719-5044,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Pub,Chula Vista,San Diego,CA,(760) 724-9284,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Pub Chula Vista,Chula Vista,San Diego,CA,(858) 399-9013,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Pub Chula Vista Hills,Chula Vista,San Diego,CA,(619) 746-6230,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Pub Chula Vista Valley,Chula Vista,San Diego,CA,(760) 791-6315,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Pub Company,Chula Vista,San Diego,CA,(858) 974-2874,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Restaurant,Chula Vista,San Diego,CA,(760) 818-9463,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Restaurant Chula Vista Group 78,Chula Vista,San Diego,CA,(619) 638-8754,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Restaurant Chula Vista Inc,Chula Vista,San Diego,CA,(760) 386-5478,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Restaurant San Diego,Chula Vista,San Diego,CA,(619) 605-5696,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Restaurant San Diego Group,Chula Vista,San Diego,CA,(858) 442-7779,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Saloon,Chula Vista,San Diego,CA,(619) 836-5660,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Saloon Chula Vista Heights,Chula Vista,San Diego,CA,(760) 824-1831,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Saloon Chula Vista Inc,Chula Vista,San Diego,CA,(858) 867-4876,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Saloon San Diego,Chula Vista,San Diego,CA,(858) 609-1484,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spirits Chula Vista Heights,Chula Vista,San Diego,CA,(619) 382-4591,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spirits Chula Vista Inc,Chula Vista,San Diego,CA,(619) 947-4354,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spirits Group,Chula Vista,San Diego,CA,(760) 689-8987,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spirits San Diego,Chula Vista,San Diego,CA,(760) 404-6728,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spirits San Diego Group,Chula Vista,San Diego,CA,(858) 881-4671,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Sports Bar,Chula Vista,San Diego,CA,(619) 966-3161,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Sports Bar Chula Vista Co 36,Chula Vista,San Diego,CA,(858) 493-2348,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Sports Bar Chula Vista Valley,Chula Vista,San Diego,CA,(760) 293-9253,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Sports Bar Co,Chula Vista,San Diego,CA,(858) 344-2136,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Sports Bar Inc,Chula Vista,San Diego,CA,(760) 886-1892,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spot,Chula Vista,San Diego,CA,(619) 911-8878,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spot LLC,Chula Vista,San Diego,CA,(760) 740-2465,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Spot San Diego LLC,Chula Vista,San Diego,CA,(858) 554-9443,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse,Chula Vista,San Diego,CA,(760) 695-5726,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse Chula Vista Company 17,Chula Vista,San Diego,CA,(760) 440-6885,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse Chula Vista Heights Corp,Chula Vista,San Diego,CA,(760) 660-2739,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse Chula Vista Hills,Chula Vista,San Diego,CA,(619) 266-3443,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse Group,Chula Vista,San Diego,CA,(858) 863-2714,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse Inc,Chula Vista,San Diego,CA,(760) 798-4030,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse San Diego,Chula Vista,San Diego,CA,(619) 767-1512,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse San Diego Company,Chula Vista,San Diego,CA,(858) 838-6810,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Steakhouse San Diego Inc,Chula Vista,San Diego,CA,(760) 770-7136,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tap Room,Chula Vista,San Diego,CA,(858) 240-6691,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tap Room Chula Vista Corp,Chula Vista,San Diego,CA,(760) 916-8035,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tap Room Corp,Chula Vista,San Diego,CA,(760) 330-6056,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern,Chula Vista,San Diego,CA,(619) 851-5261,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern Chula Vista Co,Chula Vista,San Diego,CA,(760) 698-5457,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern Chula Vista Hills,Chula Vista,San Diego,CA,(858) 301-3064,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern Chula Vista Hills Co 21,Chula Vista,San Diego,CA,(619) 760-4622,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern Chula Vista Valley,Chula Vista,San Diego,CA,(619) 243-4046,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern Chula Vista Valley Corp,Chula Vista,San Diego,CA,(858) 865-5481,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern Corp,Chula Vista,San Diego,CA,(760) 580-4638,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Tavern San Diego,Chula Vista,San Diego,CA,(619) 421-4515,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheBar Chula Vista Valley Company 38,Chula Vista,San Diego,CA,(619) 685-8784,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheBar Inc 27,Chula Vista,San Diego,CA,(858) 465-7943,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheBeverage Store Inc 23,Chula Vista,San Diego,CA,(619) 672-2605,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheChophouse 32,Chula Vista,San Diego,CA,(619) 908-5105,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheChophouse Group 61,Chula Vista,San Diego,CA,(619) 810-3029,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheClub Chula Vista LLC 69,Chula Vista,San Diego,CA,(760) 264-4636,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheConvenience Store Chula Vista Valley Corp 47,Chula Vista,San Diego,CA,(760) 826-3349,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheCorner Store Chula Vista Hills Inc 20,Chula Vista,San Diego,CA,(858) 718-4054,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheGrill 22,Chula Vista,San Diego,CA,(619) 831-2595,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheHouse Corp 78,Chula Vista,San Diego,CA,(760) 908-1246,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheKitchen Chula Vista Valley 100,Chula Vista,San Diego,CA,(858) 847-4169,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheLiquor Store Chula Vista Heights 38,Chula Vista,San Diego,CA,(858) 726-8049,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
ThePub Group 33,Chula Vista,San Diego,CA,(619) 258-8562,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheSpot San Diego Corp 86,Chula Vista,San Diego,CA,(760) 493-9359,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
TheSteakhouse Chula Vista 85,Chula Vista,San Diego,CA,(619) 641-3784,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Wine & Spirits San Diego Corp,Chula Vista,San Diego,CA,(858) 493-3704,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Wine Shop Chula Vista Hills,Chula Vista,San Diego,CA,(858) 950-8740,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Wine Shop Chula Vista Inc,Chula Vista,San Diego,CA,(619) 648-2571,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Wine Shop San Diego,Chula Vista,San Diego,CA,(760) 922-8559,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Mountain Mikes Pizza - El Cajon,El Cajon,San Diego,CA,,,Pizza Restaurant,Mountain Mikes Franchise,MEDIUM
Mountain Mikes Pizza - Encinitas,Encinitas,San Diego,CA,,,Pizza Restaurant,Mountain Mikes Franchise,MEDIUM
Bar,Escondido,San Diego,CA,(760) 864-5791,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar & Grill Escondido Heights Group 20,Escondido,San Diego,CA,(760) 819-8452,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar & Grill San Diego Co,Escondido,San Diego,CA,(858) 650-7614,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar Co,Escondido,San Diego,CA,(619) 987-4031,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar Corp,Escondido,San Diego,CA,(619) 853-9108,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar Escondido,Escondido,San Diego,CA,(858) 580-6469,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Bar San Diego,Escondido,San Diego,CA,(760) 943-3741,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
Beverage Store,Escondido,San Diego,CA,(760) 703-6172,,Restaurant,CA_SOS_Scraper_V3,MEDIUM
