Business Name,City,County,State,Phone,Address,Type,Source
OldSports Bar Santa Barbara 72,Santa Barbara,Santa Barbara,CA,(805) 659-2111,,Restaurant,CA_SOS_Scraper_V3
OldWine & Spirits Inc 35,Santa Barbara,Santa Barbara,CA,(820) 596-1773,,Restaurant,CA_SOS_Scraper_V3
Pub Co,Santa Barbara,Santa Barbara,CA,(820) 938-1324,,Restaurant,CA_SOS_Scraper_V3
Pub Santa Barbara,Santa Barbara,Santa Barbara,CA,(805) 553-3717,,Restaurant,CA_SOS_Scraper_V3
Pub Santa Barbara Heights,Santa Barbara,Santa Barbara,CA,(820) 529-9361,,Restaurant,CA_SOS_Scraper_V3
Restaurant,Santa Barbara,Santa Barbara,CA,(820) 335-1893,,Restaurant,CA_SOS_Scraper_V3
Restaurant Santa Barbara Hills,Santa Barbara,Santa Barbara,CA,(805) 816-2797,,Restaurant,CA_SOS_Scraper_V3
Spirits Santa Barbara,Santa Barbara,Santa Barbara,CA,(805) 883-6109,,Restaurant,CA_SOS_Scraper_V3
Spot LLC,Santa Barbara,Santa Barbara,CA,(820) 925-2559,,Restaurant,CA_SOS_Scraper_V3
Spot Santa Barbara Company,Santa Barbara,Santa Barbara,CA,(820) 242-9301,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Santa Barbara,Santa Barbara,Santa Barbara,CA,(820) 540-6905,,Restaurant,CA_SOS_Scraper_V3
Tap Room,Santa Barbara,Santa Barbara,CA,(805) 932-5091,,Restaurant,CA_SOS_Scraper_V3
Tavern,Santa Barbara,Santa Barbara,CA,(820) 996-6088,,Restaurant,CA_SOS_Scraper_V3
Tavern 9,Santa Barbara,Santa Barbara,CA,(820) 255-8878,,Restaurant,CA_SOS_Scraper_V3
Tavern Inc,Santa Barbara,Santa Barbara,CA,(820) 632-6897,,Restaurant,CA_SOS_Scraper_V3
Tavern Santa Barbara Heights,Santa Barbara,Santa Barbara,CA,(805) 284-1546,,Restaurant,CA_SOS_Scraper_V3
TheBrasserie Corp 6,Santa Barbara,Santa Barbara,CA,(820) 667-6753,,Restaurant,CA_SOS_Scraper_V3
TheDive Bar Group 68,Santa Barbara,Santa Barbara,CA,(820) 201-6269,,Restaurant,CA_SOS_Scraper_V3
TheSteakhouse Santa Barbara 67,Santa Barbara,Santa Barbara,CA,(805) 363-8870,,Restaurant,CA_SOS_Scraper_V3
TheTavern LLC 7,Santa Barbara,Santa Barbara,CA,(805) 964-4798,,Restaurant,CA_SOS_Scraper_V3
Wine Shop Santa Barbara,Santa Barbara,Santa Barbara,CA,(805) 342-5603,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Inc,Santa Maria,Santa Barbara,CA,(820) 934-5692,,Restaurant,CA_SOS_Scraper_V3
Bar LLC,Santa Maria,Santa Barbara,CA,(805) 461-9364,,Restaurant,CA_SOS_Scraper_V3
Bistro,Santa Maria,Santa Barbara,CA,(820) 739-7882,,Restaurant,CA_SOS_Scraper_V3
Bistro Santa Barbara Company,Santa Maria,Santa Barbara,CA,(805) 373-9643,,Restaurant,CA_SOS_Scraper_V3
Bistro Santa Maria Valley,Santa Maria,Santa Barbara,CA,(820) 328-8921,,Restaurant,CA_SOS_Scraper_V3
Brasserie Santa Maria Heights Inc,Santa Maria,Santa Barbara,CA,(820) 975-4405,,Restaurant,CA_SOS_Scraper_V3
Brasserie Santa Maria LLC,Santa Maria,Santa Barbara,CA,(805) 429-3021,,Restaurant,CA_SOS_Scraper_V3
Cafe Santa Maria Heights,Santa Maria,Santa Barbara,CA,(805) 796-8520,,Restaurant,CA_SOS_Scraper_V3
Cafe Santa Maria Hills,Santa Maria,Santa Barbara,CA,(805) 245-4570,,Restaurant,CA_SOS_Scraper_V3
Chophouse Inc,Santa Maria,Santa Barbara,CA,(820) 733-8102,,Restaurant,CA_SOS_Scraper_V3
Chophouse Santa Maria Inc,Santa Maria,Santa Barbara,CA,(805) 905-4337,,Restaurant,CA_SOS_Scraper_V3
Club Santa Maria Co,Santa Maria,Santa Barbara,CA,(805) 585-4125,,Restaurant,CA_SOS_Scraper_V3
Corner Group,Santa Maria,Santa Barbara,CA,(820) 261-8782,,Restaurant,CA_SOS_Scraper_V3
Corner Santa Barbara,Santa Maria,Santa Barbara,CA,(820) 449-8348,,Restaurant,CA_SOS_Scraper_V3
Corner Santa Barbara 95,Santa Maria,Santa Barbara,CA,(820) 370-3656,,Restaurant,CA_SOS_Scraper_V3
Corner Santa Maria,Santa Maria,Santa Barbara,CA,(820) 812-5965,,Restaurant,CA_SOS_Scraper_V3
Discount Liquor,Santa Maria,Santa Barbara,CA,(820) 377-4159,,Restaurant,CA_SOS_Scraper_V3
Dive Bar 65,Santa Maria,Santa Barbara,CA,(820) 862-3593,,Restaurant,CA_SOS_Scraper_V3
Eatery,Santa Maria,Santa Barbara,CA,(820) 718-3041,,Restaurant,CA_SOS_Scraper_V3
Grill,Santa Maria,Santa Barbara,CA,(805) 923-7115,,Restaurant,CA_SOS_Scraper_V3
Grill Company,Santa Maria,Santa Barbara,CA,(805) 697-3565,,Restaurant,CA_SOS_Scraper_V3
Grill LLC,Santa Maria,Santa Barbara,CA,(820) 449-2501,,Restaurant,CA_SOS_Scraper_V3
Grill Santa Maria,Santa Maria,Santa Barbara,CA,(820) 944-5884,,Restaurant,CA_SOS_Scraper_V3
Grocery Santa Maria Group,Santa Maria,Santa Barbara,CA,(805) 323-2449,,Restaurant,CA_SOS_Scraper_V3
Kitchen 90,Santa Maria,Santa Barbara,CA,(820) 613-6755,,Restaurant,CA_SOS_Scraper_V3
Liquor Store Santa Maria Corp,Santa Maria,Santa Barbara,CA,(820) 862-3960,,Restaurant,CA_SOS_Scraper_V3
Liquor Store Santa Maria Inc,Santa Maria,Santa Barbara,CA,(820) 243-9468,,Restaurant,CA_SOS_Scraper_V3
Lounge,Santa Maria,Santa Barbara,CA,(805) 353-1628,,Restaurant,CA_SOS_Scraper_V3
Lounge Group,Santa Maria,Santa Barbara,CA,(820) 644-1375,,Restaurant,CA_SOS_Scraper_V3
Market Group,Santa Maria,Santa Barbara,CA,(820) 401-3724,,Restaurant,CA_SOS_Scraper_V3
Market Santa Maria Heights,Santa Maria,Santa Barbara,CA,(805) 710-3003,,Restaurant,CA_SOS_Scraper_V3
Mini Mart Santa Maria Inc,Santa Maria,Santa Barbara,CA,(820) 669-9387,,Restaurant,CA_SOS_Scraper_V3
Mini Mart Santa Maria Valley,Santa Maria,Santa Barbara,CA,(820) 671-8359,,Restaurant,CA_SOS_Scraper_V3
Mountain Mikes Pizza - Santa Maria,Santa Maria,Santa Barbara,CA,,,Pizza Restaurant,Mountain Mikes Franchise
NewChophouse Corp 66,Santa Maria,Santa Barbara,CA,(805) 317-2761,,Restaurant,CA_SOS_Scraper_V3
NewChophouse Santa Maria 77,Santa Maria,Santa Barbara,CA,(820) 641-4404,,Restaurant,CA_SOS_Scraper_V3
NewEatery Santa Barbara Inc 48,Santa Maria,Santa Barbara,CA,(805) 569-5016,,Restaurant,CA_SOS_Scraper_V3
NewLiquor Store Santa Maria 59,Santa Maria,Santa Barbara,CA,(820) 733-8715,,Restaurant,CA_SOS_Scraper_V3
NewLounge Santa Maria 54,Santa Maria,Santa Barbara,CA,(820) 499-1752,,Restaurant,CA_SOS_Scraper_V3
NewLounge Santa Maria 74,Santa Maria,Santa Barbara,CA,(820) 373-9280,,Restaurant,CA_SOS_Scraper_V3
NewNightclub Santa Barbara LLC 92,Santa Maria,Santa Barbara,CA,(805) 324-1136,,Restaurant,CA_SOS_Scraper_V3
NewPackage Store Corp 60,Santa Maria,Santa Barbara,CA,(805) 218-8670,,Restaurant,CA_SOS_Scraper_V3
NewParty Services Santa Maria 44,Santa Maria,Santa Barbara,CA,(820) 779-3609,,Restaurant,CA_SOS_Scraper_V3
NewPlace Co 77,Santa Maria,Santa Barbara,CA,(805) 773-3858,,Restaurant,CA_SOS_Scraper_V3
NewSaloon Santa Maria Co 51,Santa Maria,Santa Barbara,CA,(820) 579-3740,,Restaurant,CA_SOS_Scraper_V3
NewTavern 80,Santa Maria,Santa Barbara,CA,(805) 531-1397,,Restaurant,CA_SOS_Scraper_V3
NewWine & Spirits Santa Maria LLC 5,Santa Maria,Santa Barbara,CA,(805) 267-4227,,Restaurant,CA_SOS_Scraper_V3
Nightclub Santa Barbara,Santa Maria,Santa Barbara,CA,(805) 928-7052,,Restaurant,CA_SOS_Scraper_V3
Nightclub Santa Maria Co,Santa Maria,Santa Barbara,CA,(820) 818-6252,,Restaurant,CA_SOS_Scraper_V3
Nightclub Santa Maria Hills Inc 30,Santa Maria,Santa Barbara,CA,(805) 415-8370,,Restaurant,CA_SOS_Scraper_V3
OldCafe Santa Maria 18,Santa Maria,Santa Barbara,CA,(805) 550-3197,,Restaurant,CA_SOS_Scraper_V3
OldCorner 82,Santa Maria,Santa Barbara,CA,(820) 402-1409,,Restaurant,CA_SOS_Scraper_V3
OldDiner Group 62,Santa Maria,Santa Barbara,CA,(820) 709-2229,,Restaurant,CA_SOS_Scraper_V3
OldPackage Store Santa Maria 77,Santa Maria,Santa Barbara,CA,(820) 843-4808,,Restaurant,CA_SOS_Scraper_V3
OldPlace Co 2,Santa Maria,Santa Barbara,CA,(820) 226-6857,,Restaurant,CA_SOS_Scraper_V3
OldPub Corp 91,Santa Maria,Santa Barbara,CA,(820) 388-4123,,Restaurant,CA_SOS_Scraper_V3
OldSaloon LLC 40,Santa Maria,Santa Barbara,CA,(820) 719-2488,,Restaurant,CA_SOS_Scraper_V3
OldSpirits Santa Barbara Co 78,Santa Maria,Santa Barbara,CA,(820) 879-6066,,Restaurant,CA_SOS_Scraper_V3
Package Store Santa Maria Group,Santa Maria,Santa Barbara,CA,(805) 614-8089,,Restaurant,CA_SOS_Scraper_V3
Party Services LLC,Santa Maria,Santa Barbara,CA,(820) 264-9418,,Restaurant,CA_SOS_Scraper_V3
Pub,Santa Maria,Santa Barbara,CA,(820) 248-3614,,Restaurant,CA_SOS_Scraper_V3
Pub Santa Maria,Santa Maria,Santa Barbara,CA,(820) 383-7851,,Restaurant,CA_SOS_Scraper_V3
Restaurant,Santa Maria,Santa Barbara,CA,(820) 792-9572,,Restaurant,CA_SOS_Scraper_V3
Spot,Santa Maria,Santa Barbara,CA,(820) 228-6763,,Restaurant,CA_SOS_Scraper_V3
Spot Santa Maria Valley,Santa Maria,Santa Barbara,CA,(805) 865-6400,,Restaurant,CA_SOS_Scraper_V3
Spot Santa Maria Valley Company,Santa Maria,Santa Barbara,CA,(820) 679-1064,,Restaurant,CA_SOS_Scraper_V3
Tavern,Santa Maria,Santa Barbara,CA,(820) 588-8470,,Restaurant,CA_SOS_Scraper_V3
TheBrasserie Group 34,Santa Maria,Santa Barbara,CA,(820) 495-4535,,Restaurant,CA_SOS_Scraper_V3
TheBrewery 13,Santa Maria,Santa Barbara,CA,(820) 995-5188,,Restaurant,CA_SOS_Scraper_V3
TheDiner Santa Barbara LLC 7,Santa Maria,Santa Barbara,CA,(805) 307-1754,,Restaurant,CA_SOS_Scraper_V3
TheGrill 100,Santa Maria,Santa Barbara,CA,(805) 312-5385,,Restaurant,CA_SOS_Scraper_V3
TheGrill Corp 56,Santa Maria,Santa Barbara,CA,(820) 874-9004,,Restaurant,CA_SOS_Scraper_V3
ThePub 85,Santa Maria,Santa Barbara,CA,(805) 577-9660,,Restaurant,CA_SOS_Scraper_V3
Wine Shop Santa Maria Co,Santa Maria,Santa Barbara,CA,(805) 358-7750,,Restaurant,CA_SOS_Scraper_V3
Mountain Mikes Pizza - Milpitas,Milpitas,Santa Clara,CA,,,Pizza Restaurant,Mountain Mikes Franchise
Bar,Mountain View,Santa Clara,CA,(669) 998-8630,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill LLC,Mountain View,Santa Clara,CA,(669) 651-8420,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Mountain View Corp,Mountain View,Santa Clara,CA,(669) 907-7112,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Mountain View Valley Group 13,Mountain View,Santa Clara,CA,(408) 818-4882,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Santa Clara,Mountain View,Santa Clara,CA,(408) 487-4346,,Restaurant,CA_SOS_Scraper_V3
Bar Santa Clara Corp,Mountain View,Santa Clara,CA,(669) 493-2601,,Restaurant,CA_SOS_Scraper_V3
Bistro Mountain View Hills Co,Mountain View,Santa Clara,CA,(669) 223-7590,,Restaurant,CA_SOS_Scraper_V3
Brasserie Corp,Mountain View,Santa Clara,CA,(408) 721-4197,,Restaurant,CA_SOS_Scraper_V3
Brasserie Mountain View Co,Mountain View,Santa Clara,CA,(669) 796-8973,,Restaurant,CA_SOS_Scraper_V3
Brewery Company,Mountain View,Santa Clara,CA,(669) 761-2703,,Restaurant,CA_SOS_Scraper_V3
Cafe 68,Mountain View,Santa Clara,CA,(669) 361-7343,,Restaurant,CA_SOS_Scraper_V3
Cafe Mountain View,Mountain View,Santa Clara,CA,(408) 958-4769,,Restaurant,CA_SOS_Scraper_V3
Cafe Mountain View LLC,Mountain View,Santa Clara,CA,(408) 920-8494,,Restaurant,CA_SOS_Scraper_V3
Cafe Santa Clara LLC,Mountain View,Santa Clara,CA,(408) 813-6959,,Restaurant,CA_SOS_Scraper_V3
Chophouse,Mountain View,Santa Clara,CA,(669) 259-5097,,Restaurant,CA_SOS_Scraper_V3
Chophouse Group,Mountain View,Santa Clara,CA,(669) 303-6466,,Restaurant,CA_SOS_Scraper_V3
Chophouse Mountain View Group,Mountain View,Santa Clara,CA,(669) 924-1765,,Restaurant,CA_SOS_Scraper_V3
Chophouse Mountain View Heights Company,Mountain View,Santa Clara,CA,(408) 422-6003,,Restaurant,CA_SOS_Scraper_V3
Chophouse Mountain View Hills,Mountain View,Santa Clara,CA,(408) 681-1626,,Restaurant,CA_SOS_Scraper_V3
Chophouse Santa Clara,Mountain View,Santa Clara,CA,(669) 889-4957,,Restaurant,CA_SOS_Scraper_V3
Club Group,Mountain View,Santa Clara,CA,(669) 565-8157,,Restaurant,CA_SOS_Scraper_V3
Corner,Mountain View,Santa Clara,CA,(408) 935-8809,,Restaurant,CA_SOS_Scraper_V3
Corner Inc,Mountain View,Santa Clara,CA,(669) 527-5277,,Restaurant,CA_SOS_Scraper_V3
Corner Santa Clara,Mountain View,Santa Clara,CA,(669) 918-6579,,Restaurant,CA_SOS_Scraper_V3
Corner Store,Mountain View,Santa Clara,CA,(669) 485-1876,,Restaurant,CA_SOS_Scraper_V3
Diner,Mountain View,Santa Clara,CA,(408) 484-8241,,Restaurant,CA_SOS_Scraper_V3
Diner Mountain View,Mountain View,Santa Clara,CA,(669) 444-2347,,Restaurant,CA_SOS_Scraper_V3
Diner Santa Clara,Mountain View,Santa Clara,CA,(669) 822-3818,,Restaurant,CA_SOS_Scraper_V3
Discount Liquor Santa Clara,Mountain View,Santa Clara,CA,(408) 420-8713,,Restaurant,CA_SOS_Scraper_V3
Dive Bar,Mountain View,Santa Clara,CA,(669) 522-6122,,Restaurant,CA_SOS_Scraper_V3
Grill Santa Clara Company,Mountain View,Santa Clara,CA,(669) 930-7085,,Restaurant,CA_SOS_Scraper_V3
Grill Santa Clara Corp,Mountain View,Santa Clara,CA,(408) 529-5423,,Restaurant,CA_SOS_Scraper_V3
Grocery Mountain View Heights Group,Mountain View,Santa Clara,CA,(408) 739-6555,,Restaurant,CA_SOS_Scraper_V3
House Inc,Mountain View,Santa Clara,CA,(408) 828-7131,,Restaurant,CA_SOS_Scraper_V3
House Mountain View Group 62,Mountain View,Santa Clara,CA,(408) 221-1245,,Restaurant,CA_SOS_Scraper_V3
House Mountain View Heights,Mountain View,Santa Clara,CA,(669) 723-4837,,Restaurant,CA_SOS_Scraper_V3
House Mountain View Inc,Mountain View,Santa Clara,CA,(408) 969-5356,,Restaurant,CA_SOS_Scraper_V3
Liquor Store Mountain View,Mountain View,Santa Clara,CA,(669) 257-8316,,Restaurant,CA_SOS_Scraper_V3
Lounge Co,Mountain View,Santa Clara,CA,(408) 896-3691,,Restaurant,CA_SOS_Scraper_V3
Lounge Mountain View Company,Mountain View,Santa Clara,CA,(408) 461-7673,,Restaurant,CA_SOS_Scraper_V3
Lounge Mountain View Hills,Mountain View,Santa Clara,CA,(669) 723-5033,,Restaurant,CA_SOS_Scraper_V3
Lounge Mountain View Hills LLC,Mountain View,Santa Clara,CA,(408) 795-5940,,Restaurant,CA_SOS_Scraper_V3
Mini Mart Mountain View Inc,Mountain View,Santa Clara,CA,(669) 762-9419,,Restaurant,CA_SOS_Scraper_V3
Mountain Mikes Pizza - Mountain View,Mountain View,Santa Clara,CA,,,Pizza Restaurant,Mountain Mikes Franchise
NewBrewery Santa Clara 28,Mountain View,Santa Clara,CA,(408) 674-4351,,Restaurant,CA_SOS_Scraper_V3
NewChophouse LLC 5,Mountain View,Santa Clara,CA,(408) 936-7879,,Restaurant,CA_SOS_Scraper_V3
NewChophouse Mountain View Valley 73,Mountain View,Santa Clara,CA,(408) 740-2674,,Restaurant,CA_SOS_Scraper_V3
NewGrill Company 61,Mountain View,Santa Clara,CA,(408) 496-4772,,Restaurant,CA_SOS_Scraper_V3
NewLounge Santa Clara 43,Mountain View,Santa Clara,CA,(669) 877-5204,,Restaurant,CA_SOS_Scraper_V3
NewPub Corp 55,Mountain View,Santa Clara,CA,(669) 512-4408,,Restaurant,CA_SOS_Scraper_V3
NewSpot 17,Mountain View,Santa Clara,CA,(669) 991-6502,,Restaurant,CA_SOS_Scraper_V3
Nightclub,Mountain View,Santa Clara,CA,(408) 398-4641,,Restaurant,CA_SOS_Scraper_V3
Nightclub Mountain View Hills Company,Mountain View,Santa Clara,CA,(669) 819-9560,,Restaurant,CA_SOS_Scraper_V3
OldBeverage Store Mountain View 69,Mountain View,Santa Clara,CA,(408) 757-7236,,Restaurant,CA_SOS_Scraper_V3
OldBeverage Store Mountain View Heights 14,Mountain View,Santa Clara,CA,(669) 967-7028,,Restaurant,CA_SOS_Scraper_V3
OldChophouse Mountain View 52,Mountain View,Santa Clara,CA,(669) 535-1209,,Restaurant,CA_SOS_Scraper_V3
OldCorner Santa Clara Co 95,Mountain View,Santa Clara,CA,(669) 370-9975,,Restaurant,CA_SOS_Scraper_V3
OldDiner Mountain View 67,Mountain View,Santa Clara,CA,(669) 639-5620,,Restaurant,CA_SOS_Scraper_V3
OldPackage Store Mountain View 45,Mountain View,Santa Clara,CA,(669) 574-5176,,Restaurant,CA_SOS_Scraper_V3
OldRestaurant 12,Mountain View,Santa Clara,CA,(408) 441-6382,,Restaurant,CA_SOS_Scraper_V3
OldTavern Mountain View 26,Mountain View,Santa Clara,CA,(669) 626-4359,,Restaurant,CA_SOS_Scraper_V3
Package Store Corp,Mountain View,Santa Clara,CA,(408) 825-4312,,Restaurant,CA_SOS_Scraper_V3
Party Services,Mountain View,Santa Clara,CA,(408) 692-4848,,Restaurant,CA_SOS_Scraper_V3
Place,Mountain View,Santa Clara,CA,(408) 951-5734,,Restaurant,CA_SOS_Scraper_V3
Pub,Mountain View,Santa Clara,CA,(408) 909-4560,,Restaurant,CA_SOS_Scraper_V3
Pub Mountain View,Mountain View,Santa Clara,CA,(408) 738-7202,,Restaurant,CA_SOS_Scraper_V3
Pub Mountain View LLC,Mountain View,Santa Clara,CA,(408) 449-7865,,Restaurant,CA_SOS_Scraper_V3
Pub Santa Clara Company,Mountain View,Santa Clara,CA,(408) 958-4837,,Restaurant,CA_SOS_Scraper_V3
Restaurant Corp,Mountain View,Santa Clara,CA,(408) 289-6012,,Restaurant,CA_SOS_Scraper_V3
Saloon Mountain View Corp,Mountain View,Santa Clara,CA,(669) 418-9371,,Restaurant,CA_SOS_Scraper_V3
Sports Bar,Mountain View,Santa Clara,CA,(669) 820-1576,,Restaurant,CA_SOS_Scraper_V3
Sports Bar Santa Clara Co,Mountain View,Santa Clara,CA,(669) 837-9357,,Restaurant,CA_SOS_Scraper_V3
Sports Bar Santa Clara Company,Mountain View,Santa Clara,CA,(669) 785-9831,,Restaurant,CA_SOS_Scraper_V3
Spot Company,Mountain View,Santa Clara,CA,(669) 462-9851,,Restaurant,CA_SOS_Scraper_V3
Spot Inc,Mountain View,Santa Clara,CA,(669) 659-3311,,Restaurant,CA_SOS_Scraper_V3
Spot Mountain View Heights LLC,Mountain View,Santa Clara,CA,(669) 618-1294,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Corp,Mountain View,Santa Clara,CA,(669) 621-9594,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Mountain View,Mountain View,Santa Clara,CA,(408) 887-9916,,Restaurant,CA_SOS_Scraper_V3
Steakhouse Mountain View Inc,Mountain View,Santa Clara,CA,(408) 214-2672,,Restaurant,CA_SOS_Scraper_V3
Tap Room Mountain View Heights,Mountain View,Santa Clara,CA,(408) 912-9673,,Restaurant,CA_SOS_Scraper_V3
Tap Room Santa Clara Corp,Mountain View,Santa Clara,CA,(408) 839-9832,,Restaurant,CA_SOS_Scraper_V3
Tavern,Mountain View,Santa Clara,CA,(669) 811-8299,,Restaurant,CA_SOS_Scraper_V3
Tavern Company,Mountain View,Santa Clara,CA,(408) 440-2271,,Restaurant,CA_SOS_Scraper_V3
Tavern Mountain View,Mountain View,Santa Clara,CA,(408) 344-9124,,Restaurant,CA_SOS_Scraper_V3
Tavern Mountain View LLC,Mountain View,Santa Clara,CA,(669) 677-6193,,Restaurant,CA_SOS_Scraper_V3
TheBar Mountain View Group 29,Mountain View,Santa Clara,CA,(408) 437-9029,,Restaurant,CA_SOS_Scraper_V3
TheKitchen 70,Mountain View,Santa Clara,CA,(669) 274-5042,,Restaurant,CA_SOS_Scraper_V3
TheKitchen Inc 64,Mountain View,Santa Clara,CA,(669) 926-3041,,Restaurant,CA_SOS_Scraper_V3
TheMini Mart Corp 96,Mountain View,Santa Clara,CA,(408) 741-6243,,Restaurant,CA_SOS_Scraper_V3
TheNightclub Inc 27,Mountain View,Santa Clara,CA,(408) 667-5957,,Restaurant,CA_SOS_Scraper_V3
TheNightclub Mountain View Heights Co 42,Mountain View,Santa Clara,CA,(408) 444-7220,,Restaurant,CA_SOS_Scraper_V3
TheSports Bar Co 96,Mountain View,Santa Clara,CA,(408) 889-3116,,Restaurant,CA_SOS_Scraper_V3
Wine & Spirits Mountain View,Mountain View,Santa Clara,CA,(408) 416-6313,,Restaurant,CA_SOS_Scraper_V3
Wine & Spirits Mountain View Company,Mountain View,Santa Clara,CA,(408) 540-2716,,Restaurant,CA_SOS_Scraper_V3
Wine & Spirits Mountain View Heights Group,Mountain View,Santa Clara,CA,(408) 547-2001,,Restaurant,CA_SOS_Scraper_V3
Wine & Spirits Santa Clara,Mountain View,Santa Clara,CA,(408) 748-3721,,Restaurant,CA_SOS_Scraper_V3
Bar,Palo Alto,Santa Clara,CA,(408) 798-6783,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Palo Alto,Palo Alto,Santa Clara,CA,(408) 253-8791,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Palo Alto Heights,Palo Alto,Santa Clara,CA,(669) 745-3536,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Santa Clara,Palo Alto,Santa Clara,CA,(408) 337-4216,,Restaurant,CA_SOS_Scraper_V3
Bar & Grill Santa Clara Corp,Palo Alto,Santa Clara,CA,(669) 308-8921,,Restaurant,CA_SOS_Scraper_V3
Bar Company,Palo Alto,Santa Clara,CA,(408) 877-5816,,Restaurant,CA_SOS_Scraper_V3
Bar Group,Palo Alto,Santa Clara,CA,(669) 798-7855,,Restaurant,CA_SOS_Scraper_V3
Bar LLC,Palo Alto,Santa Clara,CA,(669) 979-5540,,Restaurant,CA_SOS_Scraper_V3
Beverage Store,Palo Alto,Santa Clara,CA,(408) 213-8388,,Restaurant,CA_SOS_Scraper_V3
Bistro,Palo Alto,Santa Clara,CA,(669) 293-9922,,Restaurant,CA_SOS_Scraper_V3
Bistro Corp,Palo Alto,Santa Clara,CA,(408) 369-7730,,Restaurant,CA_SOS_Scraper_V3
Brasserie Palo Alto Corp,Palo Alto,Santa Clara,CA,(669) 510-2497,,Restaurant,CA_SOS_Scraper_V3
Cafe,Palo Alto,Santa Clara,CA,(669) 522-2870,,Restaurant,CA_SOS_Scraper_V3
Cafe Palo Alto,Palo Alto,Santa Clara,CA,(408) 657-9400,,Restaurant,CA_SOS_Scraper_V3
Chophouse Group,Palo Alto,Santa Clara,CA,(669) 367-5148,,Restaurant,CA_SOS_Scraper_V3
Chophouse Palo Alto 65,Palo Alto,Santa Clara,CA,(408) 277-5610,,Restaurant,CA_SOS_Scraper_V3
Chophouse Palo Alto Co 12,Palo Alto,Santa Clara,CA,(669) 271-4515,,Restaurant,CA_SOS_Scraper_V3
Chophouse Palo Alto Group,Palo Alto,Santa Clara,CA,(408) 617-4444,,Restaurant,CA_SOS_Scraper_V3
Chophouse Santa Clara Group,Palo Alto,Santa Clara,CA,(408) 674-9538,,Restaurant,CA_SOS_Scraper_V3
Chophouse Santa Clara LLC,Palo Alto,Santa Clara,CA,(408) 232-5503,,Restaurant,CA_SOS_Scraper_V3
Club,Palo Alto,Santa Clara,CA,(669) 399-8083,,Restaurant,CA_SOS_Scraper_V3
Club Santa Clara Corp,Palo Alto,Santa Clara,CA,(669) 565-7867,,Restaurant,CA_SOS_Scraper_V3
Convenience Store Palo Alto Group 44,Palo Alto,Santa Clara,CA,(669) 570-1490,,Restaurant,CA_SOS_Scraper_V3
Convenience Store Palo Alto Hills,Palo Alto,Santa Clara,CA,(408) 574-1073,,Restaurant,CA_SOS_Scraper_V3
Convenience Store Palo Alto Valley Inc,Palo Alto,Santa Clara,CA,(669) 815-8657,,Restaurant,CA_SOS_Scraper_V3
Corner Company,Palo Alto,Santa Clara,CA,(669) 976-9149,,Restaurant,CA_SOS_Scraper_V3
Corner Inc,Palo Alto,Santa Clara,CA,(408) 544-6925,,Restaurant,CA_SOS_Scraper_V3
Corner Palo Alto LLC,Palo Alto,Santa Clara,CA,(669) 896-2835,,Restaurant,CA_SOS_Scraper_V3
Corner Santa Clara Company,Palo Alto,Santa Clara,CA,(408) 829-3776,,Restaurant,CA_SOS_Scraper_V3
Diner,Palo Alto,Santa Clara,CA,(669) 610-5961,,Restaurant,CA_SOS_Scraper_V3
Diner Co,Palo Alto,Santa Clara,CA,(669) 629-5116,,Restaurant,CA_SOS_Scraper_V3
Diner Palo Alto Hills Company 45,Palo Alto,Santa Clara,CA,(669) 888-3847,,Restaurant,CA_SOS_Scraper_V3
Discount Liquor Company,Palo Alto,Santa Clara,CA,(408) 760-1264,,Restaurant,CA_SOS_Scraper_V3
Discount Liquor LLC,Palo Alto,Santa Clara,CA,(669) 360-6019,,Restaurant,CA_SOS_Scraper_V3
Dive Bar Palo Alto Heights Group,Palo Alto,Santa Clara,CA,(408) 270-1067,,Restaurant,CA_SOS_Scraper_V3
Eatery,Palo Alto,Santa Clara,CA,(408) 609-5907,,Restaurant,CA_SOS_Scraper_V3
Eatery Group,Palo Alto,Santa Clara,CA,(669) 641-6573,,Restaurant,CA_SOS_Scraper_V3
Eatery Palo Alto Valley,Palo Alto,Santa Clara,CA,(408) 934-6900,,Restaurant,CA_SOS_Scraper_V3
Event Catering Santa Clara,Palo Alto,Santa Clara,CA,(669) 305-6099,,Restaurant,CA_SOS_Scraper_V3
Grill,Palo Alto,Santa Clara,CA,(669) 271-9493,,Restaurant,CA_SOS_Scraper_V3
Grocery,Palo Alto,Santa Clara,CA,(408) 280-2975,,Restaurant,CA_SOS_Scraper_V3
Grocery Santa Clara LLC,Palo Alto,Santa Clara,CA,(669) 344-8232,,Restaurant,CA_SOS_Scraper_V3
House,Palo Alto,Santa Clara,CA,(669) 548-5784,,Restaurant,CA_SOS_Scraper_V3
