name,dba,primary,city,county,state,zip,address,license_type,license_num,expiry
LMAO WINES,LMAO WINES,SAVAGE WINE  LLC,SONOMA,Sonoma,CA,95476-9291,21481 8TH ST,02,00636183,30-JUN-2027
LMAO WINES,LMAO WINES,SAVAGE WINE  LLC,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00644327,30-JUN-2027
LOS MOLCAJETES BAR & GRILL,LOS MOLCAJETES BAR & GRILL,LOS MOLCAJETES BAR AND GRILL SONOMA,SONOMA,Sonoma,CA,95476-5449,19101 SONOMA HWY,47,00658398,30-NOV-2026
LOS MOLCAJETES BAR & GRILL,LOS MOLCAJETES BAR & GRILL,LOS MOLCAJETES BAR AND GRILL SONOMA,SONOMA,Sonoma,CA,95476-5449,19101 SONOMA HWY,58,00658398,30-NOV-2026
MACLAREN WINE,MACLAREN WINE,MACLAREN WINE,SONOMA,Sonoma,CA,95476-2826,22020 CARNEROS VINEYARD WAY,02,00637265,30-JUN-2027
MACROSTIE WINERY,MACROSTIE WINERY,LION NATHAN USA  INC.,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00511142,30-JUN-2026
MAGNOLIA WINE SERVICES,MAGNOLIA WINE SERVICES,MAGNOLIA WINE SERVICES LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00617904,30-JUN-2026
MARIONI WINES,MARIONI WINES,EL GRANDOLERO COMPANY LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00624071,30-JUN-2027
MARIONI WINES,MARIONI WINES,EL GRANDOLERO COMPANY LLC,SONOMA,Sonoma,CA,95476-6601,521 BROADWAY,02,00656788,30-JUN-2027
MARY'S PIZZA SHACK,MARY'S PIZZA SHACK,ALBANO-DITO FAMILY RESTAURANT GROUP,SONOMA,Sonoma,CA,95472-5601,8 & 14 W SPAIN ST,47,00651559,30-SEP-2026
MATHIS WINE,MATHIS WINE,MATHIS  PETER ANDREW,SONOMA,Sonoma,CA,95476-9795,21684 8TH ST E,02,00463050,30-JUN-2027
MAYA RESTAURANT,MAYA RESTAURANT,A L COMPANEROS INC,SONOMA,Sonoma,CA,95476-6709,101 E NAPA ST,47,00427292,31-OCT-2026
MAYA RESTAURANT,MAYA RESTAURANT,A L COMPANEROS INC,SONOMA,Sonoma,CA,95476-6709,101 E NAPA ST,58,00427292,31-OCT-2026
MEADOWCROFT WINES,MEADOWCROFT WINES,MAGITO & COMPANY LLC,SONOMA,Sonoma,CA,95476-9211,23570 ARNOLD DR,02,00483175,30-JUN-2027
MIGNANELLI WINERY,MIGNANELLI WINERY,MIGNANELLI WINERY  LLC,SONOMA,Sonoma,CA,95476-2828,21660 8TH ST E,02,00549566,30-JUN-2026
MOON HOLLOW WINERY,MOON HOLLOW WINERY,MXB MOON HOLLOW  LP,SONOMA,Sonoma,CA,95476-6608,481 1ST ST W,02,00658515,30-JUN-2027
MURPHYS IRISH PUB,MURPHYS IRISH PUB,ROIS PARTNERS  LLC,SONOMA,Sonoma,CA,95476-6747,464 1ST ST E,47,00591244,28-FEB-2027
MURPHYS IRISH PUB,MURPHYS IRISH PUB,ROIS PARTNERS  LLC,SONOMA,Sonoma,CA,95476-6747,464 1ST ST E,77,00591244,28-FEB-2027
NAKEDWINES.COM,NAKEDWINES.COM,NAKEDWINES.COM  INC.,SONOMA,Sonoma,CA,95476-5717,389 E 4TH ST,02,00666513,30-JUN-2027
NAKEDWINES.COM,NAKEDWINES.COM,NAKEDWINES.COM  INC.,SONOMA,Sonoma,CA,95476-5717,335-355 4TH ST,02,00666505,30-JUN-2027
NAKEDWINES.COM,NAKEDWINES.COM,NAKEDWINES.COM  INC.,SONOMA,Sonoma,CA,95476-5717,335-355 4TH ST,09,00666505,30-JUN-2027
NAKEDWINES.COM,NAKEDWINES.COM,NAKEDWINES.COM  INC.,SONOMA,Sonoma,CA,95476-5717,389 E 4TH ST,09,00666513,30-JUN-2027
NO FINE PRINT WINE CO,NO FINE PRINT WINE CO,NO FINE PRINT LLC,SONOMA,Sonoma,CA,95476-2805,21692 8TH ST E,02,00635917,30-JUN-2026
NUGGET MARKET,NUGGET MARKET,NUGGET MARKET INC,SONOMA,Sonoma,CA,95476-6541,500 W NAPA ST,21,00567592,
NUGGET MARKET,NUGGET MARKET,NUGGET MARKET INC,SONOMA,Sonoma,CA,95476-6541,500 W NAPA ST,86,00567592,
NUGGET MARKET,NUGGET MARKET,NUGGET MARKET INC,SONOMA,Sonoma,CA,95476-6541,500 W NAPA ST,21,00567592,30-JUN-2027
NUGGET MARKET,NUGGET MARKET,NUGGET MARKET INC,SONOMA,Sonoma,CA,95476-6541,500 W NAPA ST,86,00567592,30-APR-2027
OBSIDIAN RIDGE WINE COMPANY,OBSIDIAN RIDGE WINE COMPANY,OBSIDIAN RIDGE WINE COMPANY  LLC,SONOMA,Sonoma,CA,95476-6612,134 CHURCH ST,02,00658079,30-JUN-2027
OBSIDIAN WINE CO,OBSIDIAN WINE CO,OBSIDIAN RIDGE WINE COMPANY  LLC,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00512074,
OBSIDIAN WINE CO,OBSIDIAN WINE CO,OBSIDIAN RIDGE WINE COMPANY  LLC,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00512074,30-JUN-2027
ODISEA WINE COMPANY,ODISEA WINE COMPANY,ODISEA WINE COMPANY LLC,SONOMA,Sonoma,CA,95476-6703,531 1ST ST E,02,00570483,30-JUN-2027
OLDE SONOMA PUBLIC HOUSE,OLDE SONOMA PUBLIC HOUSE,OSPH  LLC,SONOMA,Sonoma,CA,95476-4400,18615 SONOMA HWY,42,00629917,31-DEC-2026
OPAL MOON WINERY,OPAL MOON WINERY,OPAL MOON WINERY  LLC,SONOMA,Sonoma,CA,95476-2828,21660 8TH ST E,02,00523812,30-JUN-2027
ORDAZ FAMILY WINES  LLC,ORDAZ FAMILY WINES  LLC,ORDAZ  BEVERLY JEANNE,SONOMA,Sonoma,CA,95476-5536,708 MARIANO DR,20,00488324,30-JUN-2026
ORDAZ FAMILY WINES  LLC,ORDAZ FAMILY WINES  LLC,ORDAZ  BEVERLY JEANNE,SONOMA,Sonoma,CA,95476-5536,708 MARIANO DR,17,00488324,30-JUN-2026
OVERSHINE WINE CO,OVERSHINE WINE CO,OVERSHINE CELLARS  LLC,SONOMA,Sonoma,CA,95476-9295,64 BONNEAU RD,02,00671753,30-JUN-2027
PAINT HORSE WINERY,PAINT HORSE WINERY,GREEN FAMILY WINERY LLC,SONOMA,Sonoma,CA,95476,16510 ARNOLD DR,85,00668535,30-APR-2027
PARKPOINT CLUB,PARKPOINT CLUB,PARKPOINT CLUBS L-PSHIP,SONOMA,Sonoma,CA,95476,19111 SONOMA HWY,41,00235466,30-JUN-2027
PARKSIDE WINE BAR,PARKSIDE WINE BAR,OSO RESTAURANT GROUP  LLC,SONOMA,Sonoma,CA,95476-6708,5 E NAPA ST,42,00648558,31-AUG-2026
PASHA WINES,PASHA WINES,CALIFORNIA WINE COUNTRY LLC,SONOMA,Sonoma,CA,95476-6249,19368 ORANGE AVE,02,00660763,30-JUN-2026
PEDUNCLE WINE COMPANY,,PEDUNCLE WINE COMPANY,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00656980,30-JUN-2026
PERSON WINE COMPANY,PERSON WINE COMPANY,PERSON WINE LLC,SONOMA,Sonoma,CA,95476-2817,21684 8TH ST E,02,00637880,30-JUN-2027
PICAZO CAFE & DELI,PICAZO CAFE & DELI,CHAVEZ  KRISTIN PICAZO,SONOMA,Sonoma,CA,95476-6102,19100 ARNOLD DR,41,00551260,31-JUL-2026
PIED A TERRE WINES,PIED A TERRE WINES,PAT WINES  LLC,SONOMA,Sonoma,CA,95476-2828,21660 8TH ST E,02,00640048,30-JUN-2027
PONO WINES,PONO WINES,RENAISSANCE CONSULTING GROUP LLC,SONOMA,Sonoma,CA,95476-7417,956 1ST ST W,17,00556230,30-APR-2027
PONO WINES,PONO WINES,RENAISSANCE CONSULTING GROUP LLC,SONOMA,Sonoma,CA,95476-7417,956 1ST ST W,20,00556230,30-APR-2027
PROXY WINES LLC,PROXY WINES LLC,PROXY WINES LLC,SONOMA,Sonoma,CA,95476-7160,760 4TH ST E,02,00618661,30-JUN-2027
QUAIL RUN WINES,QUAIL RUN WINES,QUAIL RUN WINES LLC,SONOMA,Sonoma,CA,95476-3857,855 QUAIL RUN WAY,85,00647670,30-JUN-2027
QUARRY LAKE WINERY  SONOMA,QUARRY LAKE WINERY  SONOMA,TPWC  INC.,SONOMA,Sonoma,CA,95476,26200 ARNOLD DR,06,00394477,31-DEC-2026
QUARRY LAKE WINERY  SONOMA,QUARRY LAKE WINERY  SONOMA,TPWC  INC.,SONOMA,Sonoma,CA,95476,26200 ARNOLD DR,02,00394477,30-JUN-2027
R2 WINE COMPANY,R2 WINE COMPANY,ROESSLER WINE CELLAR LLC,SONOMA,Sonoma,CA,95476-7002,654 BROADWAY,02,00506183,
R2 WINE COMPANY,R2 WINE COMPANY,ROESSLER WINE CELLAR LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00560878,30-JUN-2026
RAM'S GATE WINERY,RAM'S GATE WINERY,RAM'S GATE WINERY  LLC,SONOMA,Sonoma,CA,95476,28700 ARNOLD DR,02,00511023,30-JUN-2027
RAMS GATE WINERY,RAMS GATE WINERY,RAM'S GATE WINERY  LLC,SONOMA,Sonoma,CA,95476,28700 ARNOLD DR,02,00511023,
RED STITCH WINE GROUP,RED STITCH WINE GROUP,THE RED STITCH WINE GROUP LLC,SONOMA,Sonoma,CA,95476-3022,1700 MOON MOUNTAIN RD,02,00667151,30-JUN-2027
REPRIS WINES/TEXTURE,REPRIS WINES/TEXTURE,RIGHT SIDE  LLC,SONOMA,Sonoma,CA,95476-6708,35 E NAPA ST,02,00556185,30-JUN-2027
REPRIS WINES/TEXTURE/PANGLOSS CELLARS,REPRIS WINES/TEXTURE/PANGLOSS CELLARS,RIGHT SIDE  LLC,SONOMA,Sonoma,CA,95476-9797,21889 8TH ST E,02,00671464,30-JUN-2027
RIPPEY WINE COMPANY  LLC,,RIPPEY WINE COMPANY  LLC,SONOMA,Sonoma,CA,95476-9739,4202 STAGE GULCH RD,17,00537018,30-NOV-2026
RIPPEY WINE COMPANY  LLC,,RIPPEY WINE COMPANY  LLC,SONOMA,Sonoma,CA,95476-9739,4202 STAGE GULCH RD,20,00537018,30-NOV-2026
RMK WINES,RMK WINES,KAMEN WINES LLC,SONOMA,Sonoma,CA,95476-2805,21692 8TH ST E,02,00429762,30-JUN-2027
ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY  INC.,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00485448,
ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY  INC.,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00485448,30-JUN-2026
ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY  INC.,SONOMA,Sonoma,CA,95476-9234,21901-03 BONNESS RD,02,00485412,30-JUN-2026
ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY,ROBLEDO FAMILY WINERY  INC.,SONOMA,Sonoma,CA,95476-9234,21901-03 BONNESS RD,02,00485412,
ROCHE WINERY  LLC,ROCHE WINERY  LLC,ROCHE WINERY LLC,SONOMA,Sonoma,CA,95476,22097 BONNESS RD,02,00546421,30-JUN-2027
ROCK AND CLAY WINES LLC,ROCK AND CLAY WINES LLC,ROCK AND CLAY WINES  LLC,SONOMA,Sonoma,CA,95476-7646,455 EASTIN DR,02,00587350,30-JUN-2027
ROGER ROESSLER WINES,ROGER ROESSLER WINES,ROESSLER WINE CELLAR LLC,SONOMA,Sonoma,CA,95476-7002,654 BROADWAY,02,00506183,30-JUN-2026
ROMILILLY WINES,ROMILILLY WINES,DUSTY RIVERVIEW CELLARS,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00542692,
ROUND TABLE PIZZA,ROUND TABLE PIZZA,WYVERN RESTAURANTS INC,SONOMA,Sonoma,CA,95476,201 W NAPA ST,41,00113650,
ROUND TABLE PIZZA,ROUND TABLE PIZZA,WYVERN RESTAURANTS INC,SONOMA,Sonoma,CA,95476,201 W NAPA ST,41,00113650,31-DEC-2026
SAMANDLA WINE IMPORTS,SAMANDLA WINE IMPORTS,SAMANDLA WINE IMPORTS LLC,SONOMA,Sonoma,CA,95476-9590,20580 8TH ST E,10,00604941,28-FEB-2027
SANGIACOMO FAMILY WINES,SANGIACOMO FAMILY WINES,SONOMA VALLEY VINEYARDS  INC,SONOMA,Sonoma,CA,95476-8205,21545 BROADWAY ST,02,00599829,30-JUN-2026
SCHUG WINERY,SCHUG WINERY,SCHUG WINERY LLC,SONOMA,Sonoma,CA,95476-9749,602 BONNEAU RD,02,00448773,
SCHUG WINERY,SCHUG WINERY,SCHUG WINERY LLC,SONOMA,Sonoma,CA,95476-9749,602 BONNEAU RD,02,00448773,30-JUN-2027
SCRIBE WINERY,SCRIBE WINERY,AKA WINES  LLC,SONOMA,Sonoma,CA,95476-9673,2100 DENMARK ST,02,00573831,30-JUN-2026
SCRIBE WINERY,SCRIBE WINERY,AKA WINES  LLC,SONOMA,Sonoma,CA,95476-2835,1690 CARNEROS MEADOWS LN,02,00649605,30-JUN-2026
SEAN MINOR WINES,SEAN MINOR WINES,FOUR BEARS WINERY LLC,SONOMA,Sonoma,CA,95476,21007 BROADWAY,02,00558397,30-JUN-2027
SEAN MINOR WINES,SEAN MINOR WINES,FOUR BEARS WINERY LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00636674,30-JUN-2027
SEAN MINOR WINES,SEAN MINOR WINES,FOUR BEARS WINERY LLC,SONOMA,Sonoma,CA,95476,21007 BROADWAY,93,00558397,30-JUN-2027
SERRES RANCH WINE,SERRES RANCH WINE,GEN V LLC,SONOMA,Sonoma,CA,95476-3029,16060 HWY 12,02,00616395,30-JUN-2027
SERRES RANCH WINE @ SONOMAS TUESDAY NIGHT CFM,SERRES RANCH WINE @ SONOMAS TUESDAY NIGHT CFM,GEN V LLC,SONOMA,Sonoma,CA,95476,1 THE PLAZA,79,00628547,30-JUN-2027
SHIGE SUSHI,SHIGE SUSHI,KAMOSEI CORPORATION,SONOMA,Sonoma,CA,95476-5449,19161 HIGHWAY 12,41,00600541,31-DEC-2026
SIMPATICO WINE COMPANY,SIMPATICO WINE COMPANY,BENNETT VALLEY VINEYARD & WINERY INC,SONOMA,Sonoma,CA,95476-6709,127 E NAPA ST,02,00540979,30-JUN-2026
SKYLARK WINE COMPANY,SKYLARK WINE COMPANY,SKYLARK WINE COMPANY INC,SONOMA,Sonoma,CA,95476-2817,21684 8TH ST E,02,00527717,30-JUN-2027
SMITH STORY WINE CELLARS,SMITH STORY WINE CELLARS,SMITH STORY WINE CELLARS  LLC,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00622667,30-JUN-2026
SOL REI WINE,SOL REI WINE,SOL RAINHA LLC,SONOMA,Sonoma,CA,95476-6762,25 E NAPA ST,02,00669850,30-JUN-2026
SONOMA COLLECTION WINES,SONOMA COLLECTION WINES,WATER INTO WINE  INC.,SONOMA,Sonoma,CA,95476-8228,22380 BROADWAY,02,00555741,
SONOMA EATS,SONOMA EATS,SONOMA EATS LLC,SONOMA,Sonoma,CA,95476-3639,18133 HIGHWAY 12,41,00636344,31-JUL-2026
SONOMA GOLF CLUB,SONOMA GOLF CLUB,ESCALANTE-SONOMA  LLC,SONOMA,Sonoma,CA,95476,17700 ARNOLD DR,47,00548098,30-NOV-2026
SONOMA GOLF CLUB,SONOMA GOLF CLUB,ESCALANTE-SONOMA  LLC,SONOMA,Sonoma,CA,95476,17700 ARNOLD DR,47,00548098,30-NOV-2026
SONOMA GRILLE,SONOMA GRILLE,SHERPA HOSPITALITY  LLC,SONOMA,Sonoma,CA,95476-6626,165 W NAPA ST,47,00553121,30-APR-2027
SONOMA GRILLE,SONOMA GRILLE,SHERPA HOSPITALITY  LLC,SONOMA,Sonoma,CA,95476-6626,165 W NAPA ST,58,00553121,30-APR-2027
SONOMA HARVEST WINERY,SONOMA HARVEST WINERY,SONOMA HARVEST OLIVE OIL & WINERY  LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00579235,30-JUN-2027
SONOMA MARKET INC,SONOMA MARKET INC,SONOMA MARKET INC,SONOMA,Sonoma,CA,95476-6541,500 W NAPA ST,21,00198860,
SONOMA VALLEY CUSTOM WINE,SONOMA VALLEY CUSTOM WINE,SONOMA VALLEY CUSTOM WINE  LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,14,00543216,31-OCT-2026
SONOMA VALLEY CUSTOM WINE,SONOMA VALLEY CUSTOM WINE,SONOMA VALLEY CUSTOM WINE  LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00543216,30-JUN-2027
SONOMA VALLEY CUSTOM WINE,SONOMA VALLEY CUSTOM WINE,SONOMA VALLEY CUSTOM WINE  LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,09,00543216,30-JUN-2027
SONOMA VALLEY MARKET,SONOMA VALLEY MARKET,SANDHU  MANDEEP KAUR,SONOMA,Sonoma,CA,95476-5305,990 GROVE ST,21,00657693,30-JUN-2026
SOPHIE JAMES WINES,SOPHIE JAMES WINES,SOPHIE JAMES LLC,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00648486,30-JUN-2027
SOSIE WINES,SOSIE WINES,WEST EDGE WINES  LLC,SONOMA,Sonoma,CA,95476-6758,25 E NAPA ST,02,00623361,30-JUN-2026
SPREAD KITCHEN,SPREAD KITCHEN,SPREAD KITCHEN  LLC,SONOMA,Sonoma,CA,95476-4361,18375 SONOMA HWY,41,00637291,31-AUG-2026
STARWINE,STARWINE,STARWINE  LLC,SONOMA,Sonoma,CA,95476-6708,11 E NAPA ST  UNIT B,02,00652548,30-JUN-2027
STEINERS TAVERN,STEINERS TAVERN,SPADOS INC,SONOMA,Sonoma,CA,95476,465 1ST ST W,48,00420278,30-NOV-2026
STONE EDGE FARM ESTATE VINEYARDS & WINERY,STONE EDGE FARM ESTATE VINEYARDS & WINERY,STONE EDGE WINERY LLC,SONOMA,Sonoma,CA,95476-2819,21200 8TH ST E,02,00676377,30-JUN-2027
STONE EDGE WINERY,STONE EDGE WINERY,STONE EDGE WINERY LLC,SONOMA,Sonoma,CA,95476-2803,21692 8TH ST E,02,00432675,
STONE EDGE WINERY,STONE EDGE WINERY,STONE EDGE WINERY LLC,SONOMA,Sonoma,CA,95476-2803,21692 8TH ST E,02,00432675,
STONE EDGE WINERY LLC,,STONE EDGE WINERY LLC,SONOMA,Sonoma,CA,95476-2803,21692 8TH ST E,02,00432675,30-JUN-2027
TALISMAN WINES LLC,,TALISMAN WINES LLC,SONOMA,Sonoma,CA,95476-2816,21684 8TH ST E,02,00451142,30-JUN-2027
THIRTY-SEVEN WINES,THIRTY-SEVEN WINES,THIRTY SEVEN  LLC,SONOMA,Sonoma,CA,95476-9766,3000 SEARS POINT RD,02,00561112,30-JUN-2027
THREE FAT GUYS WINES,THREE FAT GUYS WINES,THREE FAT GUYS WINE  L.L.C.,SONOMA,Sonoma,CA,95476-7944,20816 BROADWAY,17,00606321,31-JUL-2027
THREE FAT GUYS WINES,THREE FAT GUYS WINES,THREE FAT GUYS WINE  L.L.C.,SONOMA,Sonoma,CA,95476-7944,20816 BROADWAY,20,00606321,31-JUL-2027
THREE FAT GUYS WINES,THREE FAT GUYS WINES,THREE FAT GUYS WINE  L.L.C.,SONOMA,Sonoma,CA,95476-7944,20816 BROADWAY,02,00606321,30-JUN-2027
THREE FAT GUYS WINES,THREE FAT GUYS WINES,THREE FAT GUYS WINE  L.L.C.,SONOMA,Sonoma,CA,95476-3849,19700 8TH ST E,02,00629173,30-JUN-2027
THREE FAT GUYS WINES,THREE FAT GUYS WINES,THREE FAT GUYS WINE  L.L.C.,SONOMA,Sonoma,CA,95476-3849,19700 8TH ST E,14,00629173,31-MAY-2027
THREE WINE COMPANY,THREE WINE COMPANY,MAC WINES LLC,SONOMA,Sonoma,CA,95476-7925,115 SPECHT RD,02,00453786,30-JUN-2027
TIN BARN VINEYARDS,TIN BARN VINEYARDS,TIN BARN VINEYARDS LLC,SONOMA,Sonoma,CA,95476-2805,21692 8TH ST E,02,00427935,30-JUN-2026
TINY VINEYARDS WINE COMPANY LLC,,TINY VINEYARDS WINE COMPANY LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00642609,30-JUN-2027
TOGNETTI FAMILY WINERY LLC,TOGNETTI FAMILY WINERY LLC,TOGNETTI FAMILY WINERY LLC,SONOMA,Sonoma,CA,95476-2817,21684 8TH ST E,02,00640921,30-JUN-2027
TOGNETTI FAMILY WINERY LLC,TOGNETTI FAMILY WINERY LLC,TOGNETTI FAMILY WINERY LLC,SONOMA,Sonoma,CA,95476-2817,21684 8TH ST E,93,00640921,30-JUN-2027
TOPOPHILIA WINE CO,TOPOPHILIA WINE CO,TOPOPHILIA WINE CO. LLC,SONOMA,Sonoma,CA,95476,660 W VERANO AVE,17,00603449,31-MAY-2026
TOPOPHILIA WINE CO,TOPOPHILIA WINE CO,TOPOPHILIA WINE CO. LLC,SONOMA,Sonoma,CA,95476,660 W VERANO AVE,20,00603449,31-MAY-2026
TROIKA WINES,TROIKA WINES,RIGGS  NOEL CURRIE,SONOMA,Sonoma,CA,95476-9807,22985 BURNDALE RD,02,00583832,30-JUN-2026
TWO SHADOWS WINE LLC,,TWO SHADOWS WINE LLC,SONOMA,Sonoma,CA,95476,2120 ARROWHEAD MOUNTAIN RD,02,00669374,30-JUN-2027
URBAN PRESS WINERY,URBAN PRESS WINERY,URBAN PRESS ATWATER PARTNERS LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00585007,30-JUN-2026
V2 WINE GROUP,V2 WINE GROUP,V2 WINE GROUP LLC,SONOMA,Sonoma,CA,95476-6753,584 1ST ST E,09,00530386,
V2 WINE GROUP,V2 WINE GROUP,V2 WINE GROUP LLC,SONOMA,Sonoma,CA,95476-6753,584 1ST ST E,02,00530386,
V2 WINE GROUP,V2 WINE GROUP,V2 WINE GROUP LLC,SONOMA,Sonoma,CA,95476-6753,584 1ST ST E,17,00530386,
VALLEY OF THE MOON GUN CLUB INC,VALLEY OF THE MOON GUN CLUB INC,VALLEY OF THE MOON GUN CLUB INC,SONOMA,Sonoma,CA,95476,27000 BURNDALE RD,40,00050635,31-MAY-2027
VALLEY SWIM CLUB,VALLEY SWIM CLUB,GOOD BOYES LLC,SONOMA,Sonoma,CA,95476-5201,18709 ARNOLD DR,41,00650089,31-JUL-2026
VIANSA WINERY,VIANSA WINERY,VINTAGE WINE ESTATES  INC.,SONOMA,Sonoma,CA,95476-9222,25200 ARNOLD DR,02,00539418,
VIANSA WINERY,VIANSA WINERY,VINTAGE WINE ESTATES  INC.,SONOMA,Sonoma,CA,95476-9222,25200 ARNOLD DR,02,00539418,
VIANSA WINERY,VIANSA WINERY,ADAIR VIANSA  LLC,SONOMA,Sonoma,CA,95476-9222,25200 ARNOLD DR,02,00665044,30-JUN-2027
VIGIL FAMILY WINES LLC,,VIGIL FAMILY WINES LLC,SONOMA,Sonoma,CA,95476-9807,22985 BURNDALE RD,02,00667471,30-JUN-2026
VIGIL FAMILY WINES LLC,,VIGIL FAMILY WINES LLC,SONOMA,Sonoma,CA,95476-9807,22985 BURNDALE RD,93,00667471,30-JUN-2026
VIGIL FAMILY WINES LLC,,VIGIL FAMILY WINES LLC,SONOMA,Sonoma,CA,95476-9807,22985 BURNDALE RD,81,00667471,30-JUN-2026
VINCA MINOR - WINE,VINCA MINOR - WINE,JASON EDWARD CHARLES LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST. E,02,00668456,30-JUN-2026
VINEBURG GROCERY & DELI,VINEBURG GROCERY & DELI,KHOURY  MICHAEL NABIL,SONOMA,Sonoma,CA,95476-7742,997 NAPA RD,41,00539440,30-NOV-2026
VINEYARD MARKET LLC,VINEYARD MARKET LLC,VINEYARD MARKET LLC,SONOMA,Sonoma,CA,95476-5400,18971 SONOMA HWY,21,00623855,31-MAR-2027
VIVIER WINES,VIVIER WINES,ACCOMPLICE WINES LLC,SONOMA,Sonoma,CA,95476-2828,21660 8TH ST E,02,00596279,30-JUN-2027
VIVIER WINES,VIVIER WINES,ACCOMPLICE WINES LLC,SONOMA,Sonoma,CA,95476-6734,456 PATTEN ST,02,00596289,30-JUN-2027
WALDELE FAMILY WINES,WALDELE FAMILY WINES,WALDELE FAMILY WINES LLC,SONOMA,Sonoma,CA,95476-6812,330 ANDRIEUX ST,02,00634038,30-JUN-2027
WALT WINES,WALT WINES,HALL WINES  LLC,SONOMA,Sonoma,CA,95476-5631,380 1ST ST W,02,00504786,
WALT WINES,WALT WINES,HALL WINES  LLC,SONOMA,Sonoma,CA,95476-5631,380 1ST ST W,02,00504786,30-JUN-2027
WHOLE FOODS MARKET,WHOLE FOODS MARKET,WHOLE FOODS MARKET CALIFORNIA INC,SONOMA,Sonoma,CA,95476-6640,201 W NAPA ST,21,00446808,31-DEC-2026
WHOLE FOODS MARKET,WHOLE FOODS MARKET,WHOLE FOODS MARKET CALIFORNIA INC,SONOMA,Sonoma,CA,95476-6640,201 W NAPA ST,86,00446808,31-DEC-2026
WILLIAM KNUTTEL WINERY  ROBIN K WINERY AND OTTIMIN,WILLIAM KNUTTEL WINERY  ROBIN K WINERY AND OTTIMIN,ARCANA LLC,SONOMA,Sonoma,CA,95476-2817,21684 8TH ST E,02,00527432,30-JUN-2027
WILLIAM KNUTTEL WINERY  ROBIN K WINERY AND OTTIMIN,WILLIAM KNUTTEL WINERY  ROBIN K WINERY AND OTTIMIN,ARCANA LLC,SONOMA,Sonoma,CA,95476-2817,21684 8TH ST E,09,00527432,30-JUN-2027
WINE COUNTRY CONNECT,WINE COUNTRY CONNECT,WINE COUNTRY CONNECT LLC,SONOMA,Sonoma,CA,95476-9781,21775 8TH ST E,17,00623523,31-OCT-2026
WINE COUNTRY CONNECT,WINE COUNTRY CONNECT,WINE COUNTRY CONNECT LLC,SONOMA,Sonoma,CA,95476-9781,21775 8TH ST E,20,00623523,31-OCT-2026
WINE COUNTRY CONNECT,WINE COUNTRY CONNECT,WINE COUNTRY CONNECT LLC,SONOMA,Sonoma,CA,95476-9781,21775 8TH ST E,14,00623523,30-JUN-2027
WINE COUNTRY CONNECT,WINE COUNTRY CONNECT,WINE COUNTRY CONNECT LLC,SONOMA,Sonoma,CA,95476-2828,21660 8TH ST E,14,00667846,30-JUN-2027
WINE COUNTRY CONNECT,WINE COUNTRY CONNECT,WINE COUNTRY CONNECT LLC,SONOMA,Sonoma,CA,95476-9781,21775 8TH ST E,09,00623523,31-OCT-2026
WINECRAFT,WINECRAFT,WINECRAFT INC,SONOMA,Sonoma,CA,95476-2817,21684 8TH ST E,02,00591585,30-JUN-2027
WINERY 16600,WINERY 16600,16600 CELLARS LLC,SONOMA,Sonoma,CA,95476-3022,1700 MOON MOUNTAIN RD,02,00556088,30-JUN-2027
WINERY 16600,WINERY 16600,16600 CELLARS LLC,SONOMA,Sonoma,CA,95476-6638,589 FIRST ST. W,02,00556127,30-JUN-2027
WINERY 16600,WINERY 16600,16600 CELLARS LLC,SONOMA,Sonoma,CA,95476-9292,21481 8TH ST E,02,00654824,30-JUN-2027
WINERY 16600,WINERY 16600,16600 CELLARS LLC,SONOMA,Sonoma,CA,95476-6638,567 1ST ST W,02,00651041,30-JUN-2027
